case_id,gt_vessel_px,dice_f1,precision,recall_sensitivity,accuracy
test_17_p0204,0,0.0,0.0,0.0,0.999999999998632
test_17_p0205,0,0.0,0.0,0.0,0.9997231833896197
test_17_p0300,0,0.0,0.0,0.0,0.9999999999986159
test_17_p0301,0,0.0,0.0,0.0,0.994938440491115
test_17_p0302,0,0.0,0.0,0.0,0.977162629756433
test_17_p0303,554,0.6705796038101939,0.5648949320078505,0.8249097472775286,0.9378546712789788
test_17_p0304,0,0.0,0.0,0.0,0.999999999998632
test_17_p0305,0,0.0,0.0,0.0,0.9999999999986159
test_17_p0400,0,0.0,0.0,0.0,0.999999999998632
test_17_p0401,0,0.0,0.0,0.0,0.98080043266498
test_17_p0402,0,0.0,0.0,0.0,0.9994528043761978
test_17_p0403,513,0.312576312572496,0.4183006535811013,0.24951267056043835,0.9229822161410083
test_17_p0404,53,0.0,0.0,0.0,0.9555164954016285
test_17_p0405,0,0.0,0.0,0.0,0.999999999998632
test_17_p0500,0,0.0,0.0,0.0,0.9999999999986159
test_17_p0501,0,0.0,0.0,0.0,0.999999999998632
test_17_p0502,0,0.0,0.0,0.0,0.9999999999986159
test_17_p0503,13,0.0,0.0,0.0,0.998200692040141
test_17_p0504,0,0.0,0.0,0.0,0.999999999998632
test_17_p0505,0,0.0,0.0,0.0,0.9999999999986159
test_180_b0000,471,0.5655589123832897,0.3952702702669319,0.9936305732273114,0.9004844290644977
test_180_b0001,700,0.8067837674088021,0.7003154574058852,0.9514285714149796,0.955847750863729
test_180_b0002,0,0.0,0.0,0.0,0.8705882352929127
test_180_b0003,0,0.0,0.0,0.0,0.9280276816596152
test_180_b0004,0,0.0,0.0,0.0,0.9676124567460656
test_180_b0100,556,0.18211382113525018,0.9491525422120081,0.10071942445862016,0.9303806228360826
test_180_b0101,721,0.7414294015064414,0.63799999999362,0.884882108170806,0.9384083044969711
test_180_b0102,0,0.0,0.0,0.0,0.973564013839483
test_180_b0103,0,0.0,0.0,0.0,0.9999999999986159
test_180_b0104,0,0.0,0.0,0.0,0.9969550172996582
test_180_b0200,0,0.0,0.0,0.0,0.9999999999986159
test_180_b0201,0,0.0,0.0,0.0,0.9999999999986159
test_180_b0202,0,0.0,0.0,0.0,0.9800692041508926
test_180_b0203,0,0.0,0.0,0.0,0.9999999999986159
test_180_b0204,0,0.0,0.0,0.0,0.9999999999986159
test_180_b0300,0,0.0,0.0,0.0,0.9999999999986159
test_180_b0301,0,0.0,0.0,0.0,0.9999999999986159
test_180_b0302,0,0.0,0.0,0.0,0.9999999999986159
test_180_b0303,0,0.0,0.0,0.0,0.9839446366768388
test_180_b0304,0,0.0,0.0,0.0,0.9997231833896197
test_180_b0400,0,0.0,0.0,0.0,0.9904498269882486
test_180_b0401,0,0.0,0.0,0.0,0.9999999999986159
test_180_b0402,0,0.0,0.0,0.0,0.9999999999986159
test_180_b0403,0,0.0,0.0,0.0,0.9995847750851217
test_180_b0404,0,0.0,0.0,0.0,0.9999999999986159
test_180_p0000,0,0.0,0.0,0.0,0.9975086505176505
test_180_p0001,0,0.0,0.0,0.0,0.9938440492462465
test_180_p0002,0,0.0,0.0,0.0,0.9617993079571463
test_180_p0003,0,0.0,0.0,0.0,0.9598615916941732
test_180_p0004,0,0.0,0.0,0.0,0.9589603283160616
test_180_p0005,0,0.0,0.0,0.0,0.9999999999986159
test_180_p0100,0,0.0,0.0,0.0,0.9943912448686807
test_180_p0101,2048,0.8941641938652469,0.9058116232419549,0.8828124999956894,0.9421308815563249
test_180_p0102,405,0.4092485549085636,0.3847826086872873,0.43703703702624597,0.9300957592326538
test_180_p0103,0,0.0,0.0,0.0,0.9268125854980481
test_180_p0104,0,0.0,0.0,0.0,0.9456462952934753
test_180_p0105,0,0.0,0.0,0.0,0.999999999998632
test_180_p0200,0,0.0,0.0,0.0,0.9980622837356429
test_180_p0201,11,0.0,0.0,0.0,0.9842681258536468
test_180_p0202,37,0.0063795853268520004,0.0033898305084171213,0.05405405403944485,0.9137716262963131
test_180_p0203,0,0.0,0.0,0.0,0.9987543252581332
test_180_p0204,0,0.0,0.0,0.0,0.9968536251696349
test_180_p0205,0,0.0,0.0,0.0,0.9999999999986159
test_180_p0300,0,0.0,0.0,0.0,0.9999999999986159
test_180_p0301,0,0.0,0.0,0.0,0.999999999998632
test_180_p0302,0,0.0,0.0,0.0,0.9999999999986159
test_180_p0303,0,0.0,0.0,0.0,0.996539792386164
test_180_p0304,0,0.0,0.0,0.0,0.9953488372079408
