stem,view,dice_f1,precision,recall_sensitivity,accuracy
test_147,6x6 only,0.5452102549202755,0.6197473788486586,0.48667747163663744,0.9522247314452761
test_147,5x5 only,0.5351159922006545,0.6927673603949177,0.435915721231484,0.9554328918456666
test_147,OR (6x6 | 5x5),0.6016131687240818,0.6111705685614641,0.5923500810368931,0.9538383483886355
test_147,confidence blend,0.5793908444280214,0.662385321100365,0.5148784440839449,0.9560127258300416
test_148,6x6 only,0.6671774000475618,0.736702971343199,0.6096429821485739,0.9734840393066034
test_148,5x5 only,0.6182249644040729,0.6754822650895296,0.5699159957992912,0.9693145751952755
test_148,OR (6x6 | 5x5),0.6571604071601188,0.6590109116502472,0.6553202660127272,0.9701919555663692
test_148,confidence blend,0.6531717747680431,0.7146719351141575,0.6014175708780176,0.972156524658166
test_149,6x6 only,0.5888895130030956,0.6832638164746048,0.5174217747502542,0.9720802307128535
test_149,5x5 only,0.6027304140935803,0.707258707789541,0.5251209159998764,0.9732475280761347
test_149,OR (6x6 | 5x5),0.6019745001733383,0.60512667065569,0.5988549995058742,0.9693946838378537
test_149,confidence blend,0.6336541265671428,0.774451097803287,0.5361760931788212,0.9760398864745721
test_15,6x6 only,0.5777235913954735,0.6381300500180105,0.5277645186944666,0.9815025329589468
test_15,5x5 only,0.6205290301109461,0.6501655917715702,0.5934765314230812,0.9825973510741812
test_15,OR (6x6 | 5x5),0.6019007391758924,0.5722070844678443,0.6348448687340734,0.9798660278319938
test_15,confidence blend,0.6473065450073282,0.7214942303917045,0.586953062847117,0.9846649169921499
test_150,6x6 only,0.7435855353135447,0.7861191440134262,0.7054183101511805,0.9642410278319944
test_150,5x5 only,0.7609756097558891,0.806178144233651,0.7205729707282953,0.9667282104491818
test_150,OR (6x6 | 5x5),0.7829671011791973,0.7505593373633785,0.8182997716416761,0.9666557312011349
test_150,confidence blend,0.7805659931153848,0.7905157272868217,0.7708636080544058,0.9681434631347287
test_151,6x6 only,0.7644838722225732,0.8015011829968168,0.7307349003267399,0.9769096374511346
test_151,5x5 only,0.7608212273937293,0.7581240768088935,0.7635376376072868,0.975379943847619
test_151,OR (6x6 | 5x5),0.7708274894807956,0.7291058636238199,0.8176138054144468,0.9750671386718378
test_151,confidence blend,0.7863254334819465,0.8006939090201999,0.772463552513558,0.9784698486327751
test_152,6x6 only,0.4412232182589858,0.34499900576621095,0.6118850290943186,0.966472625732385
test_152,5x5 only,0.4641041749954514,0.34321675958747827,0.7164521248444429,0.9642066955566038
test_152,OR (6x6 | 5x5),0.44105571847485775,0.30509162215139285,0.7956268735658691,0.956375122070276
test_152,confidence blend,0.4926326440267548,0.38404653914377435,0.6868277199776286,0.9693946838378537
test_153,6x6 only,0.38143168331677196,0.463490324935262,0.3240587109121582,0.9685859680175412
test_153,5x5 only,0.37305455117090625,0.48557397176082345,0.30287172941888596,0.9695739746093379
test_153,OR (6x6 | 5x5),0.4026343154243309,0.44066767829978654,0.3706445437136303,0.9671287536620724
test_153,confidence blend,0.3979179614664404,0.508437562039888,0.32686662412210993,0.9704360961913692
