case_id,dice_f1,precision,recall_sensitivity,boundary_f1
test_43,0.8392068414620056,0.8527501909849422,0.8260869565212297,0.8473588342528529
test_44,0.7782330345700663,0.7766419626864896,0.7798306389510398,0.7993409698311272
test_45,0.8353194210307299,0.8639971139960749,0.8084843029134595,0.7121851209369083
test_46,0.8015767266262482,0.7701909740736474,0.8356291237402064,0.7931233366863853
test_47,0.748692320506164,0.7388216728033016,0.7588302829737564,0.6300741505173291
test_48,0.8497436921637376,0.9044784580486048,0.8012554927799106,0.8907540223491729
test_49,0.610643274853444,0.5864315399297018,0.636940344027526,0.5345477048518287
test_4,0.7931935881623707,0.8005774591788126,0.785944677938827,0.7576193824421144
test_50,0.4973380080502567,0.8380743982457852,0.3535819793198789,0.46008844111402325
test_51,0.8099253525015137,0.8559532505465947,0.7685950413213058,0.8097514866316544
test_52,0.7736428053334968,0.8106875584649079,0.7398356632155161,0.7165458407763897
test_53,0.8955942058037714,0.947401908800692,0.8491588252059222,0.9159203634250606
test_54,0.5818800510418003,0.5688149688143774,0.5955594253367483,0.6067792850137654
test_55,0.8012284593066019,0.6847477398648516,0.9654605263138046,0.7623407349330182
test_56,0.6333500473560458,0.5769386926506527,0.7019883907611436,0.634041336919717
test_57,0.7797299796552803,0.7413398980117086,0.8223132436106451,0.8000705380652304
test_58,0.776211115377859,0.7714285714277301,0.7810533289159974,0.6887404943295591
test_59,0.8527072790225437,0.9334388537146505,0.7848287455342264,0.813386328206359
test_5,0.7141514752861529,0.6073521576978078,0.8665247795669405,0.6732640674556347
test_60,0.8717489859216943,0.8966744385803207,0.8481717933826486,0.832949661034325
test_61,0.597876699571058,0.6619921633312807,0.5450840550169043,0.5611287468509203
test_62,0.7004146100688251,0.8507434052749633,0.5952348993284595,0.6067047747099586
test_63,0.700611539483714,0.7460362400895442,0.6604010025054381,0.687019337818522
test_64,0.6549166383119054,0.5500685871049953,0.8091474693108976,0.6992181452410953
test_65,0.8329362844887456,0.9018007878438362,0.7738430583494778,0.8292236824341093
test_66,0.580994181891823,0.7355905918823066,0.48009446693576235,0.4596628415288027
test_67,0.5821933168865415,0.6122641509419522,0.5549380076944102,0.5685634212674546
test_68,0.6965850169851024,0.6143818334728612,0.8041832943431895,0.7171195764830899
test_69,0.6935206422008408,0.9275306748430693,0.5538003662990985,0.7102052305748102
test_6,0.6734045930782763,0.6237012350513392,0.7317157313699036,0.6867170319256821
test_70,0.6487935656828179,0.9256830601059174,0.49941037735750904,0.618973283488251
test_71,0.8285627283793936,0.9586048969509272,0.7295884166768607,0.7729606911942235
test_72,0.31347426863054995,0.7677824267702115,0.19694123960236937,0.3469420142486103
test_73,0.589921807123955,0.9009287925683312,0.4385360602795561,0.5651570818742065
test_74,0.5327204548197257,0.4403119376115971,0.6742192284118977,0.5177026255519626
test_75,0.6147118538182025,0.6216045483253089,0.6079703429094758,0.5536635433810846
test_76,0.7059282371285674,0.9144493095287489,0.5748464958700511,0.7028628421723846
test_77,0.6347704340266331,0.7834584674046198,0.533517286154412,0.6172265395758737
test_78,0.7954666382883923,0.9099208764444188,0.7065885244345338,0.8222909454176633
test_79,0.6988859764085305,0.5872797356822803,0.8628640776687394,0.6379814065483587
test_7,0.6344226579516089,0.7419738406646136,0.5541037676004642,0.64763196295704
test_80,0.6510162601622708,0.7291974957305302,0.5879761358415897,0.5920699167408696
test_81,0.7429902787814389,0.787197820904346,0.7034839494892691,0.7984935058322564
test_82,0.6098698153190373,0.49079037130836095,0.8052446434269184,0.5979935429538502
test_83,0.49427398444225673,0.7383795997405772,0.37146800909356,0.4206539944645323
test_84,0.6123316796593817,0.5989186191590199,0.6263592866454598,0.6567435525873456
test_85,0.6761847424093264,0.6608944182907517,0.6921993308668917,0.7316568473433731
test_86,0.7945087945083684,0.7820120342016446,0.8074114441408093,0.7583770201963932
test_87,0.4283531209587065,0.3910710452878492,0.473492723491493,0.4824927368677459
test_88,0.25030376670689236,0.6245865490594015,0.1565133305703046,0.20193145617549482
test_89,0.546212466618546,0.6212772262548211,0.4873314737325809,0.5474275280631539
test_8,0.6830670926513934,0.7277884942690028,0.643523627971663,0.6563781926822958
test_90,0.8019199695842592,0.7975233954052391,0.8063652872017524,0.8365240526497243
test_91,0.7219701879449757,0.9185734900001679,0.5946883758166359,0.762754112509878
test_92,0.6878854187381261,0.8527743526489451,0.576429404899856,0.7251505989246465
test_93,0.7898079763657386,0.9222145567421142,0.6906484112623474,0.7944667771760798
test_94,0.5719633943421673,0.6847609561735938,0.4910714285705517,0.5601678542444043
test_95,0.7227359781117796,0.8232361007219855,0.6441041646341128,0.6723253073212426
test_96,0.8804395221061476,0.8548687552906776,0.907587198847703,0.9271267003362093
test_97,0.8171530673014247,0.7677194727670136,0.8733908615067572,0.8101462198537356
test_98,0.8389675849475632,0.9114425981855901,0.7771695379153483,0.8500606394682466
test_99,0.9316999726246018,0.9306808859708359,0.9327212935037918,0.957524006542398
test_9,0.7084802777924646,0.6741352607117458,0.746512691515268,0.6780117134360281
