case_id,dice_f1,precision,recall_sensitivity,boundary_f1,cldice
test_100,0.608623842387419,0.7180236604026193,0.5281531531526125,0.625269079420298,0.6044074622062856
test_101,0.9514757378682545,0.9527694289380954,0.9501855552370109,0.9878280084615776,0.9861111060926839
test_102,0.8592754953938393,0.9239442002669443,0.8030672129327854,0.8582354228427057,0.8836680511271036
test_103,0.5570444954463929,0.7955170226246658,0.42857142857094027,0.5336183971413867,0.5722466268832878
test_104,0.8740106256094144,0.9310464310453556,0.8235594605631144,0.8774649427068574,0.8887026846903615
test_105,0.7557181175319406,0.7704852824176904,0.7415063642446726,0.739265490894743,0.77444516509463
test_106,0.7800379027160328,0.9355490453571718,0.6688574317487586,0.7822366120908687,0.7929537823562999
test_107,0.5614427860689535,0.9038846615902929,0.40718022731299447,0.582651858297835,0.5743292198788015
test_108,0.8190181078717739,0.785475482910874,0.8555533077061389,0.8581197772323605,0.8759955508543698
test_109,0.7620593273818753,0.8791345953799061,0.6725015913420234,0.7729418374721001,0.7929373585787975
test_10,0.8978877640291222,0.9139173946222424,0.8824107435302305,0.942397518851051,0.93324408432459
test_110,0.7852872916514626,0.8776921867617078,0.7104861287850465,0.8295508764304257,0.8106949614708396
test_111,0.6209523809515924,0.7722678458598475,0.5192185177309,0.6811615621974583,0.6956061050799314
test_112,0.7768744354104808,0.9355648535549196,0.6642110266151803,0.6871550258656993,0.7158596614144981
test_113,0.752466231597547,0.8814222222206552,0.6564279094390886,0.7845582949669696,0.766295990055993
test_114,0.45816700610960637,0.9363969363938183,0.30327868852426304,0.42744107453892444,0.42209624046694244
test_115,0.7393740340023769,0.8838337182427626,0.6355031550969188,0.8055736122178689,0.7836010064326452
test_116,0.5227803145606059,0.6454522676004875,0.43929058662953735,0.5011251837256765,0.4826879870985118
test_117,0.7583978608429846,0.7593708165988851,0.7574273951254507,0.7744998384225621,0.7912061776450064
test_118,0.725678597164634,0.6864349011572678,0.7696815286604595,0.7322156766566166,0.7561637950557356
test_119,0.845265199425883,0.875305623470354,0.8172183270816612,0.8107357189294402,0.8299907220354152
test_11,0.7109300295178518,0.6940498417073674,0.7286517811481773,0.6806472027938247,0.6601761048568888
test_120,0.6048996874678849,0.7327796775751519,0.5150214592265837,0.6269197162450627,0.6514459616765522
test_121,0.7923617208071463,0.8943022295608682,0.7112833311431613,0.7857971897586274,0.7704864794282684
test_122,0.8050271739116762,0.9568025837668277,0.6948109058906632,0.8031412047759484,0.8242610177037447
test_123,0.7006899572875909,0.7126308754717919,0.6891426109420743,0.7330016004662202,0.7172548630823194
test_124,0.7515208235840735,0.8817715958993633,0.6547974993198742,0.7751235302814866,0.7949908775331048
test_125,0.757552112361211,0.84150569588697,0.6888303263720073,0.756896708503187,0.7820950541547953
test_126,0.8728838809282828,0.9466541331291072,0.8097798773742035,0.8106477353481476,0.8816210763787428
test_127,0.905612244897457,0.9371054745771409,0.876166970704071,0.9361462688745221,0.9346243818060034
test_128,0.6007216623110605,0.788373612015714,0.48522613065229103,0.5678932059051258,0.587504803418212
test_129,0.577179080823174,0.8228648892868375,0.44447156455834885,0.6638709355466458,0.6635211938229045
test_12,0.5974067552415601,0.8458748866688764,0.4617668893826732,0.7470866072629486,0.7327039547412627
test_130,0.7973236889689702,0.9224267782419059,0.7021019108275782,0.7590171767729482,0.7615708189177207
test_131,0.8680307294433193,0.8793342579736796,0.8570141183525728,0.9113389787124881,0.9060268034221391
test_132,0.7272383354345981,0.8192925131399073,0.6537807504810635,0.7194970365621075,0.735419113322837
test_133,0.8038983415890567,0.877822201315995,0.7414580850211149,0.747214272584851,0.7777301167194323
test_134,0.7845265984796386,0.7735211267596918,0.7958497565490426,0.7318532416496285,0.7484842867428981
test_135,0.6976348740139916,0.785415941523172,0.6275027808667583,0.766826118712633,0.7847163120054861
test_136,0.7933437881157054,0.9001581652809408,0.7091900311515433,0.7953205927235267,0.8032332804399392
test_137,0.7300482056772317,0.7083585967945358,0.7531080209957149,0.7462057301205456,0.757660413109781
test_138,0.8288108870626264,0.8901960784297858,0.7753454432529493,0.87414591870846,0.8490709899349311
test_139,0.9182236899270719,0.9612445414829672,0.8788887040411265,0.9749269600924343,0.9742391272651185
