model,n_cases,territory_leakage_rate_mean,territory_leakage_rate_lad_lcx,territory_leakage_rate_rca,cases_with_leakage,mean_component_purity,area_weighted_purity,cases_with_mixed_component,mean_pred_components,mean_gt_components,mean_component_ratio,mean_noise_islands,n_cases_with_branch_paths,branch_inconsistent_path_rate_mean,cases_with_branch_inconsistency
ENetPost,300,0.01158839037227781,0.0019768109486018397,0.03081154921962975,12,0.9932499034670467,0.9846020464019004,40,3.69,1.2333333333333334,3.176111111111111,0.05,33,0.2474220224220224,12
