model,n_cases,territory_leakage_rate_mean,territory_leakage_rate_lad_lcx,territory_leakage_rate_rca,cases_with_leakage,mean_component_purity,area_weighted_purity,cases_with_mixed_component,mean_pred_components,mean_gt_components,mean_component_ratio,mean_noise_islands,n_cases_with_branch_paths,branch_inconsistent_path_rate_mean,cases_with_branch_inconsistency
ENetPostRefinement,300,0.011441852402090783,0.0037386136643595214,0.0268483298775533,14,0.9868188906609585,0.974725849194869,56,3.43,1.2333333333333334,2.972777777777778,0.056666666666666664,47,0.23735771414764056,18
