class_id,class_name,tp,fp,fn,dice_f1,precision,recall_sensitivity,cldice
0,Background,75664684,759665,389696,0.9924621551639508,0.9900599087863998,0.9948760873469744,
1,LAD,515234,150097,312610,0.6901187067825225,0.7744025154396718,0.6223805451268521,0.7017978249369756
2,RCA,720652,87840,201736,0.8327001294139349,0.8913532848809773,0.7812894356821556,0.8311359823987798
3,LCX,555879,189149,282709,0.702037615179433,0.7461182666960068,0.6628749755541379,0.69417428037542
