case_id,dice_f1,precision,recall_sensitivity,boundary_f1,cldice
test_100,0.6135899679203187,0.7130269757344272,0.5384930384924872,0.5800885014518791,0.5643852915423961
test_101,0.9359591539015784,0.9570405727909352,0.915786468739772,0.9684396388624437,0.9655870395208085
test_102,0.8388540734106719,0.9098265147586031,0.7781530284571043,0.8193436734135169,0.8550109962773337
test_103,0.6906928423008593,0.9306815987624432,0.5491000227836077,0.6265073864935081,0.6529658180072881
test_104,0.885012420645385,0.9626516152264168,0.8189619942778719,0.8984275350521457,0.9090909041188197
test_105,0.6340310971921136,0.7443240454066766,0.5522059527222201,0.5862815422989708,0.6398090264445876
test_106,0.7920626980153442,0.9366988759604252,0.6861187346521117,0.7553259469043258,0.7872234567530648
test_107,0.6016938750452907,0.9412442396277219,0.4421793252743241,0.5610424431751754,0.5819092072704865
test_108,0.8107993647423919,0.8505108840496435,0.7746307910160335,0.867280929720079,0.8743434057481947
test_109,0.7388045718561562,0.8981776765355395,0.6274665817940365,0.7312227936593687,0.7579080453636744
test_10,0.8907634628489729,0.9284191829476657,0.856043236160452,0.911644596165039,0.8986375952257006
test_110,0.6901119912587474,0.7446212791029404,0.6430389412055956,0.6567512766717801,0.6575397554187598
test_111,0.15829587648982157,0.9926470587991998,0.08600552134192821,0.22985520193942405,0.20218579052645158
test_112,0.8092857631987883,0.9550670761258202,0.7021150190105725,0.7762290130456898,0.7955673948756383
test_113,0.7736708079321138,0.9273029966686509,0.6637097841908332,0.7981151799740251,0.7936265242406806
test_114,0.623879944634207,0.961167227831737,0.46182053494341907,0.6468930682723509,0.6429642430312742
test_115,0.6323031560547862,0.9234449760736094,0.48073729657841124,0.6699138066306387,0.6634849643985694
test_116,0.22209336039399524,0.740812379103087,0.13062755798067766,0.21448011990701385,0.21154164344266055
test_117,0.773623617918173,0.7929664680444058,0.7552019583834926,0.8080500860717166,0.821610351967337
test_118,0.7339318797196325,0.8327943078886391,0.6560509554123413,0.7510582276837847,0.7637855968724588
test_119,0.8457636983446862,0.8629114353565271,0.8292842002269212,0.8300164689026012,0.8626013072249872
test_11,0.7420034655548438,0.8235783345453543,0.6751320947667674,0.7057210798311206,0.7452404148745018
test_120,0.5805890873968318,0.6635761589389325,0.5160515021450368,0.5935015878530865,0.6228154213933027
test_121,0.812314808122561,0.9029562981990634,0.7382109549445183,0.8062799995809945,0.7943275072673587
test_122,0.8356141797183254,0.9547852298381508,0.7428906479016626,0.8519290879055951,0.8710089350348191
test_123,0.798796017595741,0.8633633633612028,0.7432141318381232,0.8744196657581315,0.8641832301106847
test_124,0.7927656367742815,0.88971583220468,0.7148681706979116,0.8061082822289228,0.8446141035338341
test_125,0.7194542575213552,0.9014041514013998,0.5986215284804407,0.7338778137495007,0.7250217912447166
test_126,0.866748000541991,0.9410137163707888,0.8033470700568884,0.8056439179075229,0.8701103748960575
test_127,0.8981064021636056,0.9457566765567409,0.8550273634500964,0.919714774229817,0.9128899275345843
test_128,0.5569441999643047,0.49538124314937315,0.6359798994962091,0.6811474403828109,0.6463054137707618
test_129,0.7584953153394511,0.8880157170894303,0.661947766656915,0.8037755102450312,0.8429093066595633
test_12,0.2866764891595734,0.9591549295639555,0.16852264290975372,0.36011712480093366,0.27999999758469996
test_130,0.8648023406134364,0.9281437125741725,0.8095541401268729,0.8482179181093221,0.8550187800944585
test_131,0.873985857833365,0.866312527665831,0.8817963352344822,0.9235047997541722,0.9141715736573566
test_132,0.7140247615176821,0.8854026845622728,0.5982314930273231,0.6772866107164016,0.6873119139566898
test_133,0.8443966675620294,0.9201124516798405,0.7801946762010525,0.8180465584909353,0.8540753815719052
test_134,0.7786853790906317,0.7386375455010518,0.8233248319025929,0.7317887168321732,0.7423215654786548
test_135,0.6412031103130469,0.8317446242499851,0.5216907675187407,0.7099886022154223,0.7201399713820262
test_136,0.8032829826239384,0.9139678124360938,0.7165109034256752,0.8305458597154421,0.8454455368412741
test_137,0.7566648861259861,0.8003903842194365,0.7174693802369302,0.7590428389140506,0.7771251412078425
test_138,0.8374400529181102,0.895807535820103,0.7862133209116811,0.8734459721566991,0.8584206262356205
test_139,0.9246789309259591,0.9664429530183812,0.8863749792033166,0.9723713930868189,0.9655045309004006
test_13,0.7811556075217864,0.6945936579442951,0.8923642030266112,0.6931565138858653,0.7258915571102388
test_140,0.628525896413341,0.9458033573096125,0.4706443914069913,0.7071692623918988,0.7022484477705004
test_141,0.7918267551514775,0.7127436596093976,0.8906495547395356,0.8305149237853842,0.835634371762656
test_142,0.44390697674377305,0.7861614497502928,0.3092676604014138,0.3818279791174558,0.4197428415718432
test_143,0.8579752367075713,0.906071848700655,0.8147274206665461,0.8282575412764426,0.8578189560252507
test_144,0.883777624674925,0.926238613640384,0.8450390189512059,0.9311595718431661,0.9296384290437226
test_145,0.6504575877607905,0.8213176957557411,0.538444142921146,0.7021638846105763,0.7130197551606288
test_146,0.03655660377353102,0.019881353214654673,0.22669104204338772,0.0394318332685569,0.022014885387365
test_147,0.6540869008997788,0.8269408502763089,0.5410021918218267,0.6522289779509083,0.7114061772686987
test_148,0.7093206951022546,0.9369181380402297,0.5706883066087498,0.6839543751347328,0.6833036199733419
test_149,0.8491970647661122,0.9204610950998035,0.7881749086953033,0.8874931212257232,0.88780361631562
test_14,0.8301075268811954,0.8580020920490874,0.803969615289385,0.8183627428463859,0.845695545909308
test_150,0.9065740158124076,0.958576800693689,0.8599231887062175,0.8459603874186902,0.8629680229265234
test_151,0.7739938080492118,0.8844903423208218,0.6880392740250758,0.7382758433616927,0.7480005329135232
test_152,0.7210231814541956,0.6611826030287324,0.7927734374984516,0.7169426058701345,0.7367090111598124
test_153,0.571281735018428,0.9394861392801235,0.41042682026227967,0.5035347734547537,0.5085011732410695
test_154,0.9195011337862689,0.9496487119425584,0.891208791207703,0.9624342475478455,0.9605263107792972
test_155,0.5115435023686746,0.9142342342309397,0.3551231802906563,0.5855987451341235,0.5766415362787144
test_156,0.8743354277424483,0.8738286155918521,0.874842828125665,0.8803990184736825,0.8731496375548237
test_157,0.5140259452264585,0.6796657381605634,0.4133012391901459,0.4658342809890196,0.46990371130303893
test_158,0.9097157138384778,0.9139987445053066,0.9054726368140434,0.9427197605391825,0.983402387463209
test_159,0.7713400220618946,0.7616182572606207,0.7813131850582299,0.7946427173174546,0.7692659870329663
test_15,0.5964248159825484,0.700246913578518,0.5194139194129681,0.5159114714304335,0.504341576435224
test_160,0.7710360044120238,0.8286268592351183,0.7209302325567875,0.7711701420847995,0.775299611503795
test_161,0.5349950803538636,0.5330022219310769,0.5370028970232592,0.5264758241608525,0.5776852833467743
test_162,0.48591813743852236,0.6973861492840275,0.37285693704023504,0.45416675914212107,0.4613321366128834
test_163,0.5936532977364276,0.6315517686539742,0.5600457927869947,0.6084803713232291,0.6377823765538461
test_164,0.8378982671875927,0.9275990098990767,0.7640163098865715,0.8724624046759551,0.8577971886206283
test_165,0.8897762249393187,0.9029970451659746,0.8769369517087177,0.881759528210434,0.9542792904173735
test_166,0.6131535716305369,0.746379809680394,0.520284560660911,0.5617237824176425,0.5720694184531058
test_167,0.8743611866991191,0.92501053222797,0.8289705512202183,0.8561968765194677,0.9210690230243126
test_168,0.6430607133598384,0.5328467153277046,0.8107578397194888,0.5338856075986994,0.5557015636844705
test_169,0.8098477486226029,0.9213193292778307,0.7224389539073509,0.8453660875919286,0.838803787969564
test_16,0.710506134968644,0.8515624999980433,0.609539473683208,0.671382352513207,0.6949034224703668
test_170,0.7584149978690822,0.7452896022320373,0.7720109874211768,0.7558979742279629,0.7770343712847454
test_171,0.7886682552286001,0.8747797486187303,0.7179907443109159,0.7705163736416698,0.7622747623517673
test_172,0.8207300795073874,0.8386905467906076,0.8035227272718141,0.7358610955224729,0.7515442740672555
test_173,0.7246816580868465,0.8998788857476788,0.606585631349232,0.6961147983594389,0.7257617682194897
test_174,0.8786148559342114,0.9638114017276785,0.8072570068485903,0.7760112010104885,0.8669128587695827
test_175,0.744061055573071,0.776270045978719,0.7144184126321452,0.742955362950898,0.7345588449700655
test_176,0.8390182842322683,0.8932889100419863,0.7909642616311606,0.8469563294216036,0.8367554521156647
test_177,0.5487323943658536,0.5021193722070086,0.6048854540427755,0.4790081663459068,0.5168361263928204
test_178,0.7477607627831616,0.6548582995918277,0.8713804713746036,0.7340996982045285,0.7172500854379306
test_179,0.4195021907332716,0.502905677245188,0.35982728290363053,0.4354326091172617,0.41252840668142976
test_17,0.6369054312373361,0.5052631578938354,0.8613138686105192,0.6157715407737807,0.6323869819055018
test_180,0.7286692962409619,0.6234458259302897,0.8766233766189979,0.6963725521509323,0.6924956161569977
test_181,0.6866723825851735,0.7531870428414281,0.6309523809518286,0.7138339146874424,0.7167209976815352
test_182,0.7758364312253238,0.8252273625906477,0.732023851277685,0.7816846333076383,0.8176725930555936
test_183,0.8227751923255662,0.8847921560607855,0.7688825774378548,0.8670719339584525,0.856637761457346
test_184,0.884840668493264,0.9167130609053371,0.8551100955537441,0.9127843728741217,0.929927184483054
test_185,0.924531325107415,0.8856485034522094,0.9669850846305229,0.9731969749122967,0.9854056801319868
test_186,0.6084788029919954,0.5113455701683606,0.7511677282361972,0.5608411546227072,0.5502610774682779
test_187,0.6064204861749801,0.8677642060518647,0.4660581859662492,0.5292337220734817,0.5413111622770608
test_188,0.5460858585854276,0.40567475671191733,0.8351436157353725,0.541920145020648,0.5949711303752752
test_189,0.8904326415750171,0.8379675604090733,0.9499061913678238,0.8980581441819022,0.9215294912793005
test_18,0.7866616142470758,0.7895037079277629,0.7838399093811896,0.7981570932501298,0.7728181487030322
test_190,0.8320299877200077,0.8932833749640671,0.778637958145907,0.8566350337474399,0.8840925402247618
test_191,0.6620397428399605,0.6899649763960866,0.6362870383364186,0.7337279880510613,0.7159578829954278
test_192,0.7137106322513902,0.8670886075932738,0.606438631789931,0.744284589800013,0.7252346012825748
test_193,0.7794538105089426,0.9681606661744596,0.6523102310220259,0.8030524000764219,0.8233589949052602
test_194,0.6977336139797847,0.8126567844916617,0.6112874174452257,0.6739445691083652,0.6627101430499427
test_195,0.948411312848748,0.9475015261176004,0.9493228484045877,0.966504079872771,0.9755739040720468
test_196,0.925480911512008,0.9553369585134994,0.897434425758539,0.9620095468968987,0.9710557100028325
test_197,0.7803773584900305,0.8359547258550111,0.7317292846104841,0.7392823341505197,0.7319785382134593
test_198,0.8276964899649574,0.8939550949898205,0.7705821051052991,0.8111836146874174,0.8098605784119408
test_199,0.7914897722883097,0.9034140969153045,0.7042410714279668,0.7503453781215789,0.7569989008558238
test_19,0.6400376431219532,0.7782581055298433,0.5435091457995529,0.5512449087721041,0.557935177090884
test_1,0.7170773152076486,0.7986122062753531,0.6506488500569824,0.7215789347783755,0.7004725174361942
test_200,0.7946359806094347,0.8385122860686122,0.755123127259553,0.8405010943521479,0.846612865081961
test_201,0.7280042918450054,0.8923228670049445,0.6147921621920774,0.6507038699372207,0.6853823487368554
test_202,0.6862185584439409,0.8602278749326177,0.5707630098447866,0.6816590226656026,0.6917151697727201
test_203,0.9260161701179942,0.966254478214531,0.8889952153100594,0.9466836244978508,0.9613282714537212
test_204,0.8860218337274273,0.9036829401223205,0.8690378135523257,0.90873759068745,0.9305315679421869
test_205,0.8541138675706392,0.7984516817933806,0.9181183332047286,0.8438310234479436,0.8702692308771806
test_206,0.8371157352103872,0.9504639543169873,0.7479218153215592,0.8454665761055679,0.8416130868745557
test_207,0.6324027391070566,0.901329901327968,0.4870754607621571,0.614219629565038,0.6298210691897563
test_208,0.7213682462275269,0.8599713539465329,0.6212416311621295,0.7450505274754965,0.7627069856076628
test_209,0.8804686410335764,0.9477529776789633,0.8221045320360981,0.8719792996418377,0.9005420569320336
test_20,0.8808908973526571,0.8537017726789846,0.9098688597455991,0.8757062975834343,0.8839539538987274
test_210,0.5200433369443932,0.8829616003658705,0.3685574431323845,0.5850267156414053,0.5625914904482705
test_211,0.41660461652989783,0.2891223839460088,0.7451720310749275,0.3486958349217093,0.43917128256683935
test_212,0.5898850144894925,0.7589607890287251,0.4824159021399351,0.5621117938766736,0.5773823198392564
test_213,0.6112834431944443,0.8082542937687561,0.4915042868269813,0.5687901709922956,0.5818168826046731
test_214,0.7459982628114546,0.7699137710229915,0.7235237483947982,0.7619312197376591,0.791469352694486
test_215,0.7625708428786173,0.7803553800573042,0.7455788729055751,0.8293566268993678,0.8533700168399911
test_216,0.7654121863795854,0.7506151142348413,0.780804387567842,0.7175397654136749,0.8151871844393591
test_217,0.8424385096189453,0.9294286226035021,0.7703384798094044,0.835810784662416,0.8351651268993451
test_218,0.5207034103036571,0.547430596573482,0.49646453824673614,0.4859525590596815,0.5695836618602264
test_219,0.5917505184725464,0.5805576488310767,0.6033834586456714,0.5835062745407262,0.6107855973695712
test_21,0.6400048184059266,0.6396580784967015,0.640351934433361,0.6034221256637898,0.6235062971858993
test_220,0.7893905611293248,0.6763511900018495,0.9477969882867285,0.7795048073264186,0.7962392829591575
test_221,0.8455466428043701,0.9584842776402271,0.7564183200864792,0.7860838767884135,0.7968771827339347
test_222,0.6506370735712764,0.7664622336979238,0.5652225660550283,0.6167072810171063,0.636402201517603
test_223,0.8054366039839855,0.8379661016941036,0.7753382919609504,0.7813537359162648,0.7797520946847839
test_224,0.7128313891832051,0.9386520201071135,0.5745953954863376,0.6215862034563,0.667452716479413
test_225,0.778690534575295,0.9034139402547604,0.6842275371679765,0.7431120636241707,0.7941799360124593
test_226,0.7169049815494021,0.803229974159169,0.6473344439810003,0.6867462645957418,0.7058963023687045
