case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_153,LAD_LCX,2958,0,0.0,2,1.0,1.0,0,0.0,2,2,0,1.0,10,0,0,,False
test_154,RCA,7686,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_155,RCA,2775,0,0.0,10,1.0,1.0,0,0.0,1,10,2,10.0,0,0,0,,False
test_156,RCA,10351,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_157,LAD_LCX,6821,0,0.0,5,1.0,1.0,0,0.0,2,5,2,2.5,18,0,0,,False
test_158,LAD_LCX,4779,0,0.0,2,1.0,1.0,0,0.0,1,2,1,2.0,4,0,0,,False
test_159,LAD_LCX,9640,0,0.0,5,0.9628644501278772,0.8493775933609958,1,0.8112033195020747,1,5,1,5.0,13,8,0,0.0,False
test_16,LAD_LCX,4352,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,3,0,0,,False
test_160,LAD_LCX,4639,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,6,0,0,,False
test_161,LAD_LCX,7651,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,12,0,0,,False
test_162,LAD_LCX,3711,70,0.01886284020479655,10,0.9925449871465297,0.9531123686337915,1,0.6289409862570736,2,10,3,5.0,25,16,12,0.75,False
test_163,LAD_LCX,7746,0,0.0,6,1.0,1.0,0,0.0,1,6,1,6.0,14,0,0,,False
test_164,LAD_LCX,4848,0,0.0,5,0.9510157498288063,0.7786716171617162,1,0.9036716171617162,1,5,3,5.0,8,4,0,0.0,False
test_165,RCA,11845,0,0.0,4,1.0,1.0,0,0.0,1,4,2,4.0,0,0,0,,False
test_166,LAD_LCX,7251,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,17,0,0,,False
test_167,RCA,14242,161,0.011304592051678134,7,0.9980233757304916,0.9886954079483219,1,0.8170200814492347,1,7,4,7.0,1,0,0,,False
test_168,LAD_LCX,6987,0,0.0,6,0.9599857091818507,0.9038213825676256,1,0.40060111635895235,2,6,1,3.0,13,3,0,0.0,False
test_169,LAD_LCX,5427,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,9,0,0,,False
test_17,LAD_LCX,5605,0,0.0,6,1.0,1.0,0,0.0,1,6,1,6.0,11,0,0,,False
test_170,LAD_LCX,7165,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,9,0,0,,False
test_171,LAD_LCX,8513,0,0.0,5,0.9959040689841012,0.9821449547750499,1,0.871843063549865,1,5,1,5.0,11,3,0,0.0,False
test_172,RCA,8431,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_173,LAD_LCX,7431,0,0.0,5,1.0,1.0,0,0.0,1,5,2,5.0,10,0,0,,False
test_174,RCA,17243,947,0.05492083744128052,4,0.9861460588682778,0.9450791625587195,1,0.9910688395290843,1,4,1,4.0,6,0,0,,False
test_175,LAD_LCX,8917,0,0.0,3,1.0,1.0,0,0.0,2,3,1,1.5,10,0,0,,False
test_176,LAD_LCX,10505,0,0.0,10,1.0,1.0,0,0.0,1,10,5,10.0,21,0,0,,False
test_177,LAD_LCX,8729,2070,0.23714056592965976,9,1.0,1.0,0,0.0,1,9,1,9.0,27,0,0,,False
test_178,LAD_LCX,1976,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,8,0,0,,False
test_179,LAD_LCX,4474,0,0.0,11,1.0,1.0,0,0.0,1,11,3,11.0,21,0,0,,False
test_18,LAD_LCX,5259,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,11,0,0,,False
test_180,LAD_LCX,2815,0,0.0,5,1.0,1.0,0,0.0,2,5,1,2.5,9,0,0,,False
test_181,LAD_LCX,9570,0,0.0,20,0.9825113073443894,0.8303030303030303,1,0.4851619644723093,2,20,6,10.0,44,4,0,0.0,False
test_182,LAD_LCX,2529,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,3,0,0,,False
test_183,LAD_LCX,9791,0,0.0,10,1.0,1.0,0,0.0,2,10,3,5.0,18,0,0,,False
test_184,LAD_LCX,8981,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,6,0,0,,False
test_185,LAD_LCX,6515,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,2,0,0,,False
test_186,LAD_LCX,6919,0,0.0,7,1.0,1.0,0,0.0,1,7,2,7.0,17,0,0,,False
test_187,LAD_LCX,3766,0,0.0,1,0.5958576739245884,0.5958576739245884,1,1.0,1,1,0,1.0,4,3,3,1.0,False
test_188,LAD_LCX,8529,0,0.0,7,1.0,1.0,0,0.0,2,7,0,3.5,19,0,0,,False
test_189,LAD_LCX,6042,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,6,0,0,,False
test_19,LAD_LCX,7865,0,0.0,11,0.9663400471783706,0.9528289891926256,1,0.1273998728544183,2,11,3,5.5,28,2,0,0.0,False
test_190,LAD_LCX,7206,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,10,0,0,,False
test_191,LAD_LCX,6567,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,12,0,0,,False
test_192,LAD_LCX,5214,0,0.0,6,1.0,1.0,0,0.0,1,6,1,6.0,15,0,0,,False
test_193,RCA,4083,785,0.19226059270144502,4,0.9914494096455988,0.9899583639480773,2,0.9948567229977957,1,4,0,4.0,12,0,0,,False
test_194,LAD_LCX,8770,0,0.0,8,1.0,1.0,0,0.0,1,8,1,8.0,21,0,0,,False
test_195,RCA,11467,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_196,RCA,16367,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_197,RCA,6803,140,0.020579156254593563,9,1.0,1.0,0,0.0,1,9,0,9.0,4,0,0,,False
test_198,LAD_LCX,5790,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,7,0,0,,False
test_199,LAD_LCX,9080,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,11,0,0,,False
test_2,LAD_LCX,8578,0,0.0,10,1.0,1.0,0,0.0,1,10,2,10.0,24,0,0,,False
test_20,RCA,9590,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,0,0,0,,False
test_200,LAD_LCX,10459,0,0.0,7,1.0,1.0,0,0.0,1,7,0,7.0,20,0,0,,False
test_201,LAD_LCX,6083,0,0.0,3,1.0,1.0,0,0.0,2,3,0,1.5,9,0,0,,False
test_202,LAD_LCX,7548,0,0.0,7,1.0,1.0,0,0.0,1,7,3,7.0,15,0,0,,False
test_203,RCA,8653,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_204,RCA,12843,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,0,0,0,,False
test_205,LAD_LCX,14984,0,0.0,13,1.0,1.0,0,0.0,1,13,2,13.0,32,0,0,,False
test_206,RCA,7005,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_207,LAD_LCX,4662,0,0.0,4,0.9175450153711023,0.6778206778206778,1,0.9768339768339769,1,4,1,4.0,10,8,0,0.0,False
test_208,LAD_LCX,11869,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,10,0,0,,False
test_209,RCA,9991,0,0.0,2,1.0,1.0,0,0.0,1,2,1,2.0,0,0,0,,False
test_21,LAD_LCX,8306,0,0.0,6,1.0,1.0,0,0.0,1,6,0,6.0,15,0,0,,False
test_210,LAD_LCX,4349,0,0.0,9,1.0,1.0,0,0.0,1,9,4,9.0,14,0,0,,False
test_211,LAD_LCX,11611,0,0.0,15,1.0,1.0,0,0.0,1,15,5,15.0,32,0,0,,False
test_212,LAD_LCX,4157,1126,0.2708684147221554,19,0.9674279341397226,0.8968005773394274,4,0.8061101756074092,1,19,6,19.0,18,3,1,0.3333333333333333,False
test_213,LAD_LCX,3901,0,0.0,6,1.0,1.0,0,0.0,1,6,0,6.0,14,0,0,,False
test_214,LAD_LCX,11713,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,13,0,0,,False
test_215,LAD_LCX,4052,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,5,0,0,,False
