case_id,dice_f1,precision,recall_sensitivity,boundary_f1,cldice
test_100,0.6604032299016502,0.655245389498483,0.6656429156422341,0.6622741596993725,0.661340265960523
test_101,0.9434601538780663,0.9332495461514687,0.9538966600043479,0.9802506292575212,0.9911149993603792
test_102,0.8780310649232099,0.8861508965823355,0.8700586867451721,0.8787280998582226,0.9176591339715264
test_103,0.6097835043818939,0.890395974620673,0.4636591478691459,0.5138266589835949,0.587410190585422
test_104,0.8844552581774077,0.9393591363260142,0.8356150388221949,0.9078396461750226,0.9359605861399488
test_105,0.721705602177037,0.6860124180746067,0.7613168724272549,0.709044910302974,0.7306574954052194
test_106,0.8246161228403612,0.9237591829412974,0.7446916076839919,0.8168121940003844,0.8408139143111283
test_107,0.46862483311018877,0.9013867488397463,0.3166155511450178,0.3767437981620655,0.4161172126766626
test_108,0.8170799925407262,0.7577381981657311,0.8865061703401041,0.8528997550277259,0.8807660367309604
test_109,0.7293787949549468,0.883058131642427,0.6212603437291195,0.7349722791387465,0.7613328756228659
test_10,0.8780724058599192,0.8657381615591995,0.8907631837529554,0.9306861358179737,0.9408433675940846
test_110,0.7376612147843953,0.8501909981716489,0.6514380249419045,0.7290611862157278,0.726080132073394
test_111,0.6713047445247817,0.7250554323707192,0.6249734550846784,0.7333129605165526,0.7558679635883845
test_112,0.8643521388711318,0.9036816178365262,0.8283032319381792,0.8794067986855547,0.9213736308312044
test_113,0.7567357714102362,0.9149455501297129,0.6451741030045741,0.7830904738690843,0.7762249306570193
test_114,0.7073808406511313,0.934632418067432,0.5690250215697055,0.7009670958427707,0.7201888865230907
test_115,0.7712981307599523,0.8013245033098241,0.7434407173684101,0.8281179036193332,0.8444184972850354
test_116,0.5494931085538791,0.8274442538565097,0.4113233287851103,0.5244494156048594,0.5612244857423287
test_117,0.7935184641573454,0.8399204573690779,0.7519750751076533,0.8207031812212034,0.8635039899312659
test_118,0.7158320103900767,0.8255659121144289,0.631847133756352,0.7860484850784405,0.7929456955238355
test_119,0.8328028145411016,0.8563307493525301,0.810533181149828,0.811428316294011,0.8517675568550837
test_11,0.721816930488313,0.7818308319244788,0.6703596386563232,0.7553698493018562,0.7798728323881756
test_120,0.5629600159135041,0.6691889335524493,0.4858369098704106,0.5789698473229383,0.6185268124761415
test_121,0.7715438210482056,0.8734639654585297,0.6909234204640865,0.7784038784899386,0.7702652068659885
test_122,0.8408227848087961,0.9133722928810128,0.7789504544099122,0.8796728535120472,0.8985403690700126
test_123,0.7596747967471439,0.7645646956125582,0.7548470486842851,0.8237055458162134,0.8188018749084477
test_124,0.710417622762373,0.812456263120116,0.6311497689583844,0.7256464055978596,0.7592704755282665
test_125,0.7447050785689538,0.8495713172230461,0.6628826272031971,0.783339124242083,0.7774574925960436
test_126,0.8408281389133903,0.9420127197899102,0.7592722886718467,0.7529657338532736,0.85861730033249
test_127,0.8930583666096531,0.9108457933486823,0.8759523554020002,0.9317927442279912,0.9437368561126405
test_128,0.6540759298509788,0.6281695354421096,0.6822110552750107,0.6977951755510801,0.7513180969194183
test_129,0.6848158392769184,0.8484848484817876,0.5740785940918377,0.7146135881113296,0.7348958642964626
test_12,0.5291593834410787,0.7393428063910331,0.41202672605688684,0.6657537821103068,0.662789421370416
test_130,0.8945158581484095,0.9073515921891577,0.8820382165599477,0.9144198939528899,0.9591025297384574
test_131,0.8201047405285858,0.749409571161281,0.9055271853395832,0.8461164210422322,0.8632536346302566
