model,n_cases,territory_leakage_rate_mean,territory_leakage_rate_lad_lcx,territory_leakage_rate_rca,cases_with_leakage,mean_component_purity,area_weighted_purity,cases_with_mixed_component,mean_pred_components,mean_gt_components,mean_component_ratio,mean_noise_islands,n_cases_with_branch_paths,branch_inconsistent_path_rate_mean,cases_with_branch_inconsistency
ENetComboAG1-w2p0,300,0.006571065990312,0.00872564129818594,0.0022619153745641186,8,0.9975443572019265,0.9948767742902137,19,4.013333333333334,1.2333333333333334,3.4633333333333334,0.06,14,0.10714285714285714,2
