id,group,name,params,params_m,param_delta_pct,final_dice,best_dice,momentum,acceleration,num_dice_epochs,mean_epoch_time_s,duration_s,returncode,hypothesis,pseudo_dice_by_epoch,log_file,results_root
A3,A,raw_both,477900,0.4779,2.453393246093949,0.8071666666666667,0.809,0.019100000000000117,-0.009621447447447445,150,17.709400000000002,2882.669108851929,0,Raw skips at both 4x and 5x with Conv1×1 fusion (A1+A2 combined),0.047100;0.120333;0.122300;0.138300;0.224400;0.320133;0.598067;0.659233;0.658100;0.685133;0.703233;0.709933;0.711867;0.712833;0.711533;0.724833;0.750833;0.714633;0.695633;0.713333;0.734233;0.737367;0.727900;0.755600;0.749167;0.746967;0.758767;0.767700;0.741667;0.744733;0.759833;0.755167;0.747767;0.751600;0.753400;0.734200;0.759700;0.782400;0.767700;0.774300;0.746600;0.763767;0.773733;0.781900;0.779867;0.767933;0.769567;0.766767;0.766233;0.766100;0.776400;0.768900;0.777833;0.735200;0.767567;0.770967;0.765633;0.780800;0.776067;0.775600;0.784833;0.767000;0.792333;0.775733;0.791433;0.781833;0.791767;0.786200;0.779267;0.783033;0.785933;0.785533;0.794100;0.786800;0.785133;0.788067;0.786667;0.791567;0.784967;0.773900;0.788200;0.770733;0.790900;0.785300;0.776133;0.791767;0.784333;0.796167;0.777433;0.774633;0.785467;0.806067;0.780167;0.780667;0.793800;0.797633;0.788033;0.792400;0.792200;0.786967;0.788267;0.800033;0.796800;0.793667;0.804700;0.798433;0.798533;0.789767;0.795000;0.787500;0.794267;0.791000;0.792167;0.787200;0.795367;0.785433;0.797667;0.780333;0.784367;0.796800;0.795233;0.806033;0.800133;0.796633;0.792333;0.791267;0.796500;0.804767;0.798133;0.796933;0.803500;0.802000;0.795433;0.800300;0.806467;0.806833;0.793200;0.796667;0.804500;0.806533;0.795433;0.789133;0.800600;0.803633;0.809000;0.802800;0.801400;0.797300;0.800367;0.807167,,/home/yhussein/LightM-UNet/data/nnUNET_results/enet_skip_e150/A3_raw_both
