stem,view,dice_f1,precision,recall_sensitivity,accuracy
test_125,5x5 only,0.49794551818558974,0.4332053488674259,0.5854356772220694,0.9748306274413691
test_125,OR (6x6 | 5x5),0.5104528430367651,0.4120492524181925,0.6706029701186785,0.9725761413573847
test_125,confidence blend,0.6015147367455046,0.613780260706492,0.5897298264437472,0.9833412170409781
test_126,6x6 only,0.6065408523266488,0.6848128477486818,0.544326062920623,0.9463958740234013
test_126,5x5 only,0.5464922564322371,0.7076542026200802,0.4451201125739043,0.9439239501952764
test_126,OR (6x6 | 5x5),0.6474287636841929,0.6674136919050918,0.628605890038884,0.9480323791503544
test_126,confidence blend,0.6361198033078241,0.7162451239456925,0.5721178007837109,0.9503173828124637
test_127,6x6 only,0.7332347660783962,0.7218006029725316,0.7450370211388077,0.9807281494140251
test_127,5x5 only,0.6982050342766768,0.6814096016336246,0.7158493400571779,0.9780006408691033
test_127,OR (6x6 | 5x5),0.7158374045436058,0.6414484869086693,0.8097435347131561,0.9771461486816033
test_127,confidence blend,0.7458973001584193,0.7360777348231782,0.7559824015444189,0.9816894531249625
test_128,6x6 only,0.2895650398201503,0.20573086688414527,0.4887127347915066,0.9469146728515263
test_128,5x5 only,0.4483763530389007,0.3211809438601944,0.742374633808819,0.9595642089843384
test_128,OR (6x6 | 5x5),0.3844530722483185,0.2545688257976557,0.7849388247444685,0.9443588256835577
test_128,confidence blend,0.33788180449650956,0.23522650439470233,0.5995174909519223,0.9479866027831669
test_129,6x6 only,0.5850155279497428,0.5441415417935653,0.6325288562421143,0.98368835449215
test_129,5x5 only,0.5497463909475714,0.5135775469281691,0.5913955928633968,0.9823913574218375
test_129,OR (6x6 | 5x5),0.5130957148574183,0.4148963730564574,0.6721930745001633,0.9768104553222283
test_129,confidence blend,0.5830112003165993,0.5524042073618475,0.6172088142694288,0.9839515686034781
test_13,6x6 only,0.5613200227587227,0.5243018649139778,0.6039626001774221,0.9676475524901974
test_13,5x5 only,0.555636526710827,0.5596837944657711,0.5516473731071331,0.9697608947753535
test_13,OR (6x6 | 5x5),0.5654258319230281,0.4893426618935166,0.6695235975059333,0.9647293090819944
test_13,confidence blend,0.5693916349806879,0.5417001607711598,0.600066785395592,0.9688949584960568
test_130,6x6 only,0.6634291110209553,0.7049885321095865,0.6264968152862251,0.9619293212890258
test_130,5x5 only,0.6871639321657634,0.7487980769225144,0.6349044585983217,0.9653778076171506
test_130,OR (6x6 | 5x5),0.7183855711891671,0.6666303221933889,0.7788535031842172,0.9634284973144164
test_130,confidence blend,0.741294695021954,0.7789237353534141,0.707133757961333,0.9704399108886348
test_131,6x6 only,0.6204882432225397,0.6777359725164768,0.5721585416371051,0.9806671142577751
test_131,5x5 only,0.6175570134329162,0.5638977635776313,0.682502416792318,0.9766502380370721
test_131,OR (6x6 | 5x5),0.605293308890579,0.5171806167395818,0.729595359755932,0.9737167358398066
test_131,confidence blend,0.6568178460624488,0.7060505002370875,0.6140035906634249,0.9822769165038687
test_132,6x6 only,0.41753879465871674,0.5602001291146543,0.332790028762864,0.9630584716796508
test_132,5x5 only,0.4998426848450446,0.5516203703697319,0.45695110258824834,0.963615417480432
test_132,OR (6x6 | 5x5),0.4999298245611696,0.4881681132932954,0.5122722914664312,0.9592247009276977
test_132,confidence blend,0.4754890678938576,0.594532374099864,0.3961649089162069,0.9652252197265256
test_133,6x6 only,0.6350095480582919,0.654994309725418,0.6162082029314642,0.9671897888183224
