case_id,gt_vessel_px,dice_f1,precision,recall_sensitivity,accuracy
test_237_p0205,0,0.0,0.0,0.0,0.9999999999986159
test_237_p0300,0,0.0,0.0,0.0,0.9999999999986159
test_237_p0301,0,0.0,0.0,0.0,0.999999999998632
test_237_p0302,1486,0.7817299919127659,0.9787449392613488,0.6507402422567246,0.9252595155696536
test_237_p0303,0,0.0,0.0,0.0,0.9482352941163347
test_237_p0304,0,0.0,0.0,0.0,0.9751025991778727
test_237_p0305,219,0.0,0.0,0.0,0.9696885813135367
test_237_p0400,0,0.0,0.0,0.0,0.999999999998632
test_237_p0401,473,0.8378672469984998,0.8632286995322146,0.8139534883548847,0.9798539751203625
test_237_p0402,1607,0.5953608247397106,0.9611650485303583,0.43123833229352065,0.8711354309153609
test_237_p0403,975,0.4378337147182469,0.854166666641245,0.2943589743559553,0.8991792065651174
test_237_p0404,818,0.29387755101800916,0.4422604422495759,0.22004889975281114,0.8830448891280651
test_237_p0405,141,0.0,0.0,0.0,0.980711354307824
test_237_p0500,0,0.0,0.0,0.0,0.9999999999986159
test_237_p0501,37,0.0,0.0,0.0,0.994938440491115
test_237_p0502,72,0.0,0.0,0.0,0.9900346020747542
test_237_p0503,266,0.0654545454521653,0.9999999988888888,0.033834586464893436,0.9644290657426098
test_237_p0504,22,0.0,0.0,0.0,0.9969904240752435
test_237_p0505,0,0.0,0.0,0.0,0.9999999999986159
test_238_b0000,0,0.0,0.0,0.0,0.9092041522478765
test_238_b0001,0,0.0,0.0,0.0,0.9861591695488081
test_238_b0002,0,0.0,0.0,0.0,0.9999999999986159
test_238_b0003,0,0.0,0.0,0.0,0.9146020761233016
test_238_b0004,0,0.0,0.0,0.0,0.9504498269883039
test_238_b0100,0,0.0,0.0,0.0,0.9954325259501794
test_238_b0101,812,0.27422003283847113,0.41133004925095246,0.20566502462800906,0.8776470588223146
test_238_b0102,1226,0.2523117569336043,0.6631944444214168,0.15579119086332963,0.8433217993067913
test_238_b0103,0,0.0,0.0,0.0,0.9999999999986159
test_238_b0104,0,0.0,0.0,0.0,0.9671972318325713
test_238_b0200,0,0.0,0.0,0.0,0.9999999999986159
test_238_b0201,0,0.0,0.0,0.0,0.9922491349467235
test_238_b0202,329,0.9138461538320947,0.9252336448309896,0.9027355622825916,0.9922491349467235
test_238_b0203,593,0.7901008249240138,0.8654618473721795,0.7268128161766136,0.968304498268556
test_238_b0204,42,0.0,0.0,0.0,0.9941868512096966
test_238_b0300,0,0.0,0.0,0.0,0.9999999999986159
test_238_b0301,0,0.0,0.0,0.0,0.9999999999986159
test_238_b0302,99,0.07942238266861291,0.06179775280551698,0.11111111109988778,0.9647058823516059
test_238_b0303,1215,0.687234042549536,0.9714285714139634,0.5316872427939779,0.9186159169537459
test_238_b0304,659,0.36257309941096405,0.7908163264902645,0.235204855838616,0.9245674740471632
test_238_b0400,0,0.0,0.0,0.0,0.9999999999986159
test_238_b0401,39,0.0,0.0,0.0,0.9946020761231908
test_238_b0402,862,0.29758454105992677,0.8901734103531691,0.1786542923413149,0.899377162628513
test_238_b0403,0,0.0,0.0,0.0,0.9861591695488081
test_238_b0404,0,0.0,0.0,0.0,0.9958477508636736
test_238_p0000,0,0.0,0.0,0.0,0.9999999999986159
test_238_p0001,0,0.0,0.0,0.0,0.999999999998632
test_238_p0002,0,0.0,0.0,0.0,0.9999999999986159
test_238_p0003,0,0.0,0.0,0.0,0.9999999999986159
test_238_p0004,0,0.0,0.0,0.0,0.999999999998632
test_238_p0005,0,0.0,0.0,0.0,0.9999999999986159
test_238_p0100,0,0.0,0.0,0.0,0.999999999998632
test_238_p0101,60,0.017730496453586337,0.009920634920438083,0.08333333331944444,0.9250946457532111
test_238_p0102,948,0.28667790893518824,0.7142857142557023,0.1793248945128763,0.8842681258537834
test_238_p0103,156,0.6228070175302016,0.47333333331755556,0.9102564101980605,0.9764705882339584
test_238_p0104,0,0.0,0.0,0.0,0.943212547321602
test_238_p0105,0,0.0,0.0,0.0,0.999999999998632
test_238_p0200,0,0.0,0.0,0.0,0.9999999999986159
test_238_p0201,0,0.0,0.0,0.0,0.9952120383023322
test_238_p0202,606,0.6328828828757558,0.9964539006738846,0.46369636962931193,0.9548788927322424
test_238_p0203,844,0.8287220026295868,0.933234421351139,0.7452606634982789,0.9640138408291156
test_238_p0204,0,0.0,0.0,0.0,0.9942544459630722
test_238_p0205,0,0.0,0.0,0.0,0.9999999999986159
test_238_p0300,0,0.0,0.0,0.0,0.9999999999986159
test_238_p0301,0,0.0,0.0,0.0,0.999999999998632
test_238_p0302,0,0.0,0.0,0.0,0.9435294117634
test_238_p0303,873,0.5976470588188421,0.9477611940062746,0.4364261168334888,0.9289965397911017
test_238_p0304,589,0.030100334447657185,0.9999999988888888,0.015280135823170116,0.9206566347456626
test_238_p0305,0,0.0,0.0,0.0,0.9999999999986159
test_238_p0400,0,0.0,0.0,0.0,0.999999999998632
test_238_p0401,0,0.0,0.0,0.0,0.999999999998648
test_238_p0402,323,0.16477272726804623,0.9999999996551724,0.08978328173096646,0.9597811217497131
test_238_p0403,712,0.33796296295905137,0.9605263157262811,0.2050561797724009,0.9217510259905312
test_238_p0404,479,0.7744982290345396,0.8913043478018667,0.6847599164783975,0.9741752298526579
test_238_p0405,0,0.0,0.0,0.0,0.999999999998632
test_238_p0500,0,0.0,0.0,0.0,0.9999999999986159
test_238_p0501,0,0.0,0.0,0.0,0.999999999998632
test_238_p0502,175,0.0,0.0,0.0,0.9757785467114523
test_238_p0503,128,0.0,0.0,0.0,0.9822837370228619
test_238_p0504,0,0.0,0.0,0.0,0.999999999998632
test_238_p0505,0,0.0,0.0,0.0,0.9999999999986159
test_239_b0000,0,0.0,0.0,0.0,0.9195847750852324
test_239_b0001,0,0.0,0.0,0.0,0.9999999999986159
test_239_b0002,0,0.0,0.0,0.0,0.9990311418671294
test_239_b0003,0,0.0,0.0,0.0,0.9025605536319687
test_239_b0004,0,0.0,0.0,0.0,0.9911418685107389
test_239_b0100,0,0.0,0.0,0.0,0.9242906574381671
test_239_b0101,887,0.9126521969247611,0.8602794411091789,0.9718151070916368,0.977162629756433
test_239_b0102,996,0.9448416751739284,0.9615384615284663,0.9287148594284266,0.9850519031128234
test_239_b0103,0,0.0,0.0,0.0,0.9403460207599442
test_239_b0104,0,0.0,0.0,0.0,0.9107266435973554
test_239_b0200,0,0.0,0.0,0.0,0.9703806228360272
test_239_b0201,0,0.0,0.0,0.0,0.9811764705868773
test_239_b0202,1413,0.9270795163029422,0.9612462006005985,0.8952583156341455,0.9724567474034983
test_239_b0203,826,0.5924276169221052,0.7658349328067978,0.48305084745177906,0.9240138408291709
test_239_b0204,213,0.35789473682954753,0.7083333332349537,0.2394366197070687,0.9746712802754676
test_239_b0300,0,0.0,0.0,0.0,0.9925259515557197
test_239_b0301,0,0.0,0.0,0.0,0.9689965397910464
test_239_b0302,858,0.8486842105207324,0.974320241677125,0.7517482517394901,0.968166089964058
test_239_b0303,48,0.0,0.0,0.0,0.9883737024207774
test_239_b0304,145,0.0,0.0,0.0,0.9797923875418965
