node_name,op_type,PE,SIMD,parallel_window,mac_count,bop_count,param_memory_bits,param_memory_Mbits,swu_buffer_bits,swu_buffer_Mbits,exp_cycles,BRAM_18K,LUT,DSP
FMPadding_rtl_0,FMPadding_rtl,,1,,0,0,0,0.0,,,264196,0,0,0
ConvolutionInputGenerator_rtl_0,ConvolutionInputGenerator_rtl,,1,0,0,0,0,0.0,12288,0.012288,590855,0,628,0
MVAU_rtl_0,MVAU_rtl,1,1,,11796480,754974720,1440,0.00144,,,11796480,1,0,1
Thresholding_rtl_0,Thresholding_rtl,1,,,0,0,0,0.0,,,1310720,0,1476.0,0
DuplicateStreams_hls_0,DuplicateStreams_hls,1,,,0,0,0,0.0,,,1310720,0,0,0
StreamingMaxPool_hls_0,StreamingMaxPool_hls,1,,,0,0,0,0.0,,,81920,0,0,0
ConvolutionInputGenerator_rtl_1,ConvolutionInputGenerator_rtl,,20,0,0,0,0,0.0,81600,0.0816,65794,0,2540,0
MVAU_rtl_1,MVAU_rtl,1,1,,23592960,1509949440,11520,0.01152,,,23592960,1,0,1
MVAU_rtl_2,MVAU_rtl,1,1,,23592960,1509949440,11520,0.01152,,,23592960,1,0,1
Thresholding_rtl_1,Thresholding_rtl,1,,,0,0,0,0.0,,,294912,0,1575.0,0
Thresholding_rtl_2,Thresholding_rtl,1,,,0,0,0,0.0,,,1179648,0,5780.0,0
FMPadding_rtl_1,FMPadding_rtl,,18,,0,0,0,0.0,,,16900,0,0,0
ConvolutionInputGenerator_rtl_2,ConvolutionInputGenerator_rtl,,18,0,0,0,0,0.0,37872,0.037872,147719,0,1308,0
MVAU_rtl_3,MVAU_rtl,1,1,,47775744,3057647616,23328,0.023328,,,47775744,2,0,1
Thresholding_rtl_3,Thresholding_rtl,1,,,0,0,0,0.0,,,294912,0,1650.0,0
MVAU_rtl_4,MVAU_rtl,1,1,,21233664,1358954496,10368,0.010368,,,21233664,1,0,1
Thresholding_rtl_4,Thresholding_rtl,1,,,0,0,0,0.0,,,1179648,0,5780.0,0
AddStreams_hls_0,AddStreams_hls,1,,,0,0,0,0.0,,,1179648,0,0,0
Thresholding_rtl_5,Thresholding_rtl,1,,,0,0,0,0.0,,,1179648,0,2601.0,0
DuplicateStreams_hls_1,DuplicateStreams_hls,1,,,0,0,0,0.0,,,1179648,0,0,0
MVAU_rtl_5,MVAU_rtl,1,1,,21233664,1358954496,10368,0.010368,,,21233664,1,0,1
Thresholding_rtl_6,Thresholding_rtl,1,,,0,0,0,0.0,,,294912,0,1575.0,0
FMPadding_rtl_2,FMPadding_rtl,,18,,0,0,0,0.0,,,16900,0,0,0
ConvolutionInputGenerator_rtl_3,ConvolutionInputGenerator_rtl,,18,0,0,0,0,0.0,37872,0.037872,147719,0,1308,0
MVAU_rtl_6,MVAU_rtl,1,1,,47775744,3057647616,23328,0.023328,,,47775744,2,0,1
Thresholding_rtl_7,Thresholding_rtl,1,,,0,0,0,0.0,,,294912,0,1650.0,0
MVAU_rtl_7,MVAU_rtl,1,1,,21233664,1358954496,10368,0.010368,,,21233664,1,0,1
Thresholding_rtl_8,Thresholding_rtl,1,,,0,0,0,0.0,,,1179648,0,5780.0,0
AddStreams_hls_1,AddStreams_hls,1,,,0,0,0,0.0,,,1179648,0,0,0
Thresholding_rtl_9,Thresholding_rtl,1,,,0,0,0,0.0,,,1179648,0,2601.0,0
DuplicateStreams_hls_2,DuplicateStreams_hls,1,,,0,0,0,0.0,,,1179648,0,0,0
MVAU_rtl_8,MVAU_rtl,1,1,,21233664,1358954496,10368,0.010368,,,21233664,1,0,1
Thresholding_rtl_10,Thresholding_rtl,1,,,0,0,0,0.0,,,294912,0,1575.0,0
FMPadding_rtl_3,FMPadding_rtl,,18,,0,0,0,0.0,,,16900,0,0,0
ConvolutionInputGenerator_rtl_4,ConvolutionInputGenerator_rtl,,18,0,0,0,0,0.0,37872,0.037872,147719,0,1308,0
MVAU_rtl_9,MVAU_rtl,1,1,,47775744,3057647616,23328,0.023328,,,47775744,2,0,1
Thresholding_rtl_11,Thresholding_rtl,1,,,0,0,0,0.0,,,294912,0,1650.0,0
MVAU_rtl_10,MVAU_rtl,1,1,,21233664,1358954496,10368,0.010368,,,21233664,1,0,1
Thresholding_rtl_12,Thresholding_rtl,1,,,0,0,0,0.0,,,1179648,0,5780.0,0
AddStreams_hls_2,AddStreams_hls,1,,,0,0,0,0.0,,,1179648,0,0,0
Thresholding_rtl_13,Thresholding_rtl,1,,,0,0,0,0.0,,,1179648,0,2601.0,0
DuplicateStreams_hls_3,DuplicateStreams_hls,1,,,0,0,0,0.0,,,1179648,0,0,0
MVAU_rtl_11,MVAU_rtl,1,1,,21233664,1358954496,10368,0.010368,,,21233664,1,0,1
Thresholding_rtl_14,Thresholding_rtl,1,,,0,0,0,0.0,,,294912,0,1575.0,0
FMPadding_rtl_4,FMPadding_rtl,,18,,0,0,0,0.0,,,16900,0,0,0
ConvolutionInputGenerator_rtl_5,ConvolutionInputGenerator_rtl,,18,0,0,0,0,0.0,37872,0.037872,147719,0,1308,0
MVAU_rtl_12,MVAU_rtl,1,1,,47775744,3057647616,23328,0.023328,,,47775744,2,0,1
Thresholding_rtl_15,Thresholding_rtl,1,,,0,0,0,0.0,,,294912,0,1650.0,0
MVAU_rtl_13,MVAU_rtl,1,1,,21233664,1358954496,10368,0.010368,,,21233664,1,0,1
Thresholding_rtl_16,Thresholding_rtl,1,,,0,0,0,0.0,,,1179648,0,5780.0,0
AddStreams_hls_3,AddStreams_hls,1,,,0,0,0,0.0,,,1179648,0,0,0
Thresholding_rtl_17,Thresholding_rtl,1,,,0,0,0,0.0,,,1179648,0,2601.0,0
DuplicateStreams_hls_4,DuplicateStreams_hls,1,,,0,0,0,0.0,,,1179648,0,0,0
MVAU_rtl_14,MVAU_rtl,1,1,,21233664,1358954496,10368,0.010368,,,21233664,1,0,1
Thresholding_rtl_18,Thresholding_rtl,1,,,0,0,0,0.0,,,294912,0,1575.0,0
FMPadding_rtl_5,FMPadding_rtl,,18,,0,0,0,0.0,,,16900,0,0,0
ConvolutionInputGenerator_rtl_6,ConvolutionInputGenerator_rtl,,18,0,0,0,0,0.0,37872,0.037872,147719,0,1308,0
MVAU_rtl_15,MVAU_rtl,1,1,,47775744,3057647616,23328,0.023328,,,47775744,2,0,1
Thresholding_rtl_19,Thresholding_rtl,1,,,0,0,0,0.0,,,294912,0,1650.0,0
MVAU_rtl_16,MVAU_rtl,1,1,,21233664,1358954496,10368,0.010368,,,21233664,1,0,1
Thresholding_rtl_20,Thresholding_rtl,1,,,0,0,0,0.0,,,1179648,0,5780.0,0
AddStreams_hls_4,AddStreams_hls,1,,,0,0,0,0.0,,,1179648,0,0,0
Thresholding_rtl_21,Thresholding_rtl,1,,,0,0,0,0.0,,,1179648,0,2601.0,0
DuplicateStreams_hls_5,DuplicateStreams_hls,1,,,0,0,0,0.0,,,1179648,0,0,0
StreamingMaxPool_hls_1,StreamingMaxPool_hls,1,,,0,0,0,0.0,,,20480,0,0,0
ConvolutionInputGenerator_rtl_7,ConvolutionInputGenerator_rtl,,72,0,0,0,0,0.0,146304,0.146304,16514,0,4332,0
MVAU_rtl_17,MVAU_rtl,1,1,,42467328,2717908992,82944,0.082944,,,42467328,6,0,1
MVAU_rtl_18,MVAU_rtl,1,1,,42467328,2717908992,82944,0.082944,,,42467328,6,0,1
Thresholding_rtl_22,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3358.0,0
Thresholding_rtl_23,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,12075.0,0
FMPadding_rtl_6,FMPadding_rtl,,36,,0,0,0,0.0,,,4356,0,0,0
ConvolutionInputGenerator_rtl_8,ConvolutionInputGenerator_rtl,,36,0,0,0,0,0.0,38880,0.03888,36999,0,1452,0
MVAU_rtl_19,MVAU_rtl,1,1,,47775744,3057647616,93312,0.093312,,,47775744,6,0,1
Thresholding_rtl_24,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3358.0,0
MVAU_rtl_20,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_25,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,11500.0,0
AddStreams_hls_5,AddStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
Thresholding_rtl_26,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,2583.0,0
DuplicateStreams_hls_6,DuplicateStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
MVAU_rtl_21,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_27,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3212.0,0
FMPadding_rtl_7,FMPadding_rtl,,36,,0,0,0,0.0,,,4356,0,0,0
