stem,view,dice_f1,precision,recall_sensitivity,accuracy
test_165,6x6 only,0.71135048872902,0.692803854522309,0.7309174387138386,0.9724006652831659
test_165,5x5 only,0.7071231271445939,0.7222364708893543,0.6926293350818294,0.9733047485351191
test_165,OR (6x6 | 5x5),0.7212279688930209,0.6155942028981938,0.8706239239150031,0.9686851501464474
test_165,confidence blend,0.7682780508570003,0.7276392961871497,0.8137246863976274,0.9771614074706658
test_166,6x6 only,0.4673705047837455,0.38565828160710786,0.593017414600977,0.9384155273437141
test_166,5x5 only,0.5340640447021513,0.4666958808060181,0.6241627595440186,0.9503784179687137
test_166,OR (6x6 | 5x5),0.4624339826223913,0.3498753974390522,0.6817649028795363,0.9277801513671521
test_166,confidence blend,0.49889435294877754,0.4117679106508244,0.6327863362352371,0.9420814514159797
test_167,6x6 only,0.7405348469773713,0.6920594990699486,0.7963126101177974,0.9661712646484006
test_167,5x5 only,0.7070359642768806,0.6791676327378395,0.7372892021138073,0.9629592895507445
test_167,OR (6x6 | 5x5),0.7362172207307619,0.6241029231574373,0.8974326705254861,0.9610137939452758
test_167,confidence blend,0.7675828846696607,0.6982163109595328,0.8522527057633701,0.9687118530273068
test_168,6x6 only,0.4023094939809345,0.30422604827390703,0.593729903536023,0.9581413269042602
test_168,5x5 only,0.5202526510978036,0.4067228413514481,0.7217041800631484,0.9684181213378537
test_168,OR (6x6 | 5x5),0.4305468521533899,0.2908505954731101,0.8284565916385395,0.9480018615722294
test_168,confidence blend,0.4876328752914246,0.35989284347465755,0.755948553053447,0.9623069763183226
test_169,6x6 only,0.5462787083402926,0.4248304572615156,0.7649619151242111,0.9599075317382446
test_169,5x5 only,0.5197451161228642,0.3978053006478869,0.7494861564493416,0.9562988281249635
test_169,OR (6x6 | 5x5),0.4770383610612962,0.33326929542273026,0.8389553862884306,0.9419631958007453
test_169,confidence blend,0.5387715227742342,0.40611192930755635,0.8001450852366095,0.9567756652831666
test_17,6x6 only,0.28806462735811633,0.18866950574255473,0.6087861753058322,0.9448661804198858
test_17,5x5 only,0.45513837475735636,0.31704322200366974,0.8063710181120001,0.9646263122558225
test_17,OR (6x6 | 5x5),0.34089467005062624,0.2105520991523977,0.8948573808018013,0.9365997314452768
test_17,confidence blend,0.36672388994554506,0.23594029850732182,0.8228190714119866,0.9479331970214482
test_170,6x6 only,0.526752159931608,0.3924715663065686,0.8007067137799755,0.9534034729003542
test_170,5x5 only,0.6023205406092047,0.47117494514231584,0.8346289752640346,0.96430587768551
test_170,OR (6x6 | 5x5),0.5038411856684669,0.3541188837918797,0.8729093050637539,0.9443206787109014
test_170,confidence blend,0.5256566103066542,0.38243018706095167,0.8404004711415307,0.9508781433105106
test_171,6x6 only,0.542137718396537,0.44644274001563267,0.6900498732722671,0.9456176757812139
test_171,5x5 only,0.5431261018525951,0.4578286227005059,0.6674842613027001,0.9476051330566044
test_171,OR (6x6 | 5x5),0.5379399072608385,0.40015152723486713,0.8204562178065403,0.934238433837855
test_171,confidence blend,0.5812376995406012,0.47032355915041946,0.760608290408993,0.9488639831542607
test_172,6x6 only,0.4896711222607935,0.3737657830169506,0.7097727272719206,0.9503364562987918
test_172,5x5 only,0.6124571302131804,0.5966803190336315,0.6290909090901942,0.9732742309569941
test_172,OR (6x6 | 5x5),0.5169488566938324,0.3730914588055565,0.8413636363626802,0.9472160339355107
test_172,confidence blend,0.5189882862043874,0.3863156725533787,0.7904545454536471,0.950813293456995
test_173,6x6 only,0.5181058495820176,0.4263951883255638,0.6600778447678699,0.9386253356933235
test_173,5x5 only,0.4508355494269507,0.3955980640698343,0.5240021369148103,0.9361915588378549
test_173,OR (6x6 | 5x5),0.5102233567324799,0.38332310524686125,0.7627260932605031,0.9268074035644177
test_173,confidence blend,0.5459027940829579,0.44351185082720035,0.7097611234063117,0.940979003906214
test_174,6x6 only,0.5908169350028406,0.5804199081448213,0.6015932384511578,0.9345588684081675
test_174,5x5 only,0.7061280367541346,0.6759662372275984,0.7391072035747126,0.9516868591308231
test_174,OR (6x6 | 5x5),0.7013694209707558,0.5996689198508071,0.8446106766401882,0.9435157775878545
test_174,confidence blend,0.7126452011835359,0.653371127758391,0.7837470248211086,0.9503631591796512
test_175,6x6 only,0.5471573380341754,0.48157486423553036,0.6334183673464001,0.9529647827148073
test_175,5x5 only,0.6420239474698176,0.5881811748049623,0.7067176870742289,0.9646453857421506
test_175,OR (6x6 | 5x5),0.5978014975304771,0.47801273885325957,0.7977040816319747,0.9518470764159793
test_175,confidence blend,0.6126522209425965,0.5194981951591695,0.746513605441542,0.9576530456542603
test_176,6x6 only,0.5607281691474477,0.45195638883205014,0.7384500124858582,0.9469795227050419
test_176,5x5 only,0.5960900512091867,0.4861315402392907,0.7703321401808287,0.9521598815917605
test_176,OR (6x6 | 5x5),0.5215773809522424,0.3830750614776599,0.8169483060011512,0.931320190429652
test_176,confidence blend,0.5615962469192787,0.4364903535491385,0.7872305002906956,0.9436759948730108
test_177,6x6 only,0.4461036664438063,0.3343740795285217,0.6699716713873111,0.9462318420409794
test_177,5x5 only,0.4304602925376289,0.33115066751409333,0.6148489140691514,0.9474182128905888
test_177,OR (6x6 | 5x5),0.41096880131349395,0.28469378469365514,0.738550519357013,0.9315795898437145
test_177,confidence blend,0.4435274338986537,0.3279096045195887,0.685080264399569,0.9444427490234014
test_178,6x6 only,0.23100356863066324,0.13972833526362036,0.666164658631194,0.9662971496581663
test_178,5x5 only,0.2200067362746918,0.12705205010493498,0.8197791164617482,0.9558296203612916
test_178,OR (6x6 | 5x5),0.18118466898945138,0.10123893805303762,0.8614457831282056,0.9408340454101203
test_178,confidence blend,0.23828785761547525,0.13959500215412357,0.8132530120441103,0.9604911804198852
test_179,6x6 only,0.42567112479533065,0.3241500586164096,0.6197814513860749,0.9544601440429323
test_179,5x5 only,0.39566605398065413,0.302157210401668,0.5729896329496036,0.9523391723632448
test_179,OR (6x6 | 5x5),0.3679590068194989,0.25166211410593636,0.6840851779200279,0.9360084533691049
test_179,confidence blend,0.4204789903913091,0.3191350409982446,0.6161389745017987,0.9537544250487917
test_18,6x6 only,0.5170556552959097,0.41722449795142647,0.6796874999988938,0.9702415466308223
test_18,5x5 only,0.48973624900987406,0.3913170446798488,0.6542968749989351,0.9680442810058224
test_18,OR (6x6 | 5x5),0.46276238857449303,0.3279445727480451,0.7858072916653877,0.9572372436523072
test_18,confidence blend,0.5052187303938258,0.3888840108873572,0.7208658854154933,0.9669075012206662
test_180,6x6 only,0.36475343573131386,0.2285945891172068,0.9020391843226628,0.9700241088866817
test_180,5x5 only,0.35698506671347796,0.2291288566240595,0.8076769292250793,0.9722404479980098
test_180,OR (6x6 | 5x5),0.2962533049588597,0.17661079501754834,0.9184326269455481,0.9583702087401977
test_180,confidence blend,0.3562214566137679,0.2227454909817407,0.88884446221156,0.9693489074706662
test_181,6x6 only,0.5299216472990915,0.4846638510001491,0.584502338008864,0.9526252746581667
test_181,5x5 only,0.5104308153099605,0.4378323474933155,0.6118904475612793,0.9463768005370732
test_181,OR (6x6 | 5x5),0.5199131495194909,0.40378840378821723,0.7297929191710673,0.938426971435511
test_181,confidence blend,0.5661957833461467,0.4924064699342558,0.6659986639940998,0.9533767700194948
test_182,6x6 only,0.3694595934552608,0.2711001164140409,0.5798319327713046,0.9757423400878533
test_182,5x5 only,0.44675108988950923,0.33515028811659375,0.6697790227181146,0.9796676635741813
test_182,OR (6x6 | 5x5),0.3804390282006246,0.25396328744237173,0.7578586990328109,0.969745635986291
test_182,confidence blend,0.4192618759873391,0.2989130434778646,0.7018362900693998,0.9761695861816033
test_183,6x6 only,0.5943036041537132,0.5370549268558259,0.6652136752131066,0.9594650268554321
test_183,5x5 only,0.6052209421027398,0.5277212614442219,0.709401709401103,0.9586944580077759
test_183,OR (6x6 | 5x5),0.5793208312213066,0.4602375679482282,0.7815384615377935,0.9493408203124637
test_183,confidence blend,0.6209839357427492,0.5349023968368328,0.7400854700848375,0.9596786499023071
test_184,6x6 only,0.6436432905317329,0.5459931773292561,0.7838302259637564,0.9614639282226195
test_184,5x5 only,0.7020610185218275,0.6383068485440596,0.7799639144249677,0.9706077575683223
test_184,OR (6x6 | 5x5),0.6350395339157351,0.5060714285711704,0.8522209811832182,0.9565086364745728
test_184,confidence blend,0.6530666755698797,0.5340760157271002,0.840278374430071,0.960361480712854
test_185,6x6 only,0.5136588327115975,0.36525653675359815,0.8651767455435799,0.9572143554687135
test_185,5x5 only,0.5013948908700282,0.4007870572799293,0.6694420099318297,0.9652290344237913
test_185,OR (6x6 | 5x5),0.450097564500813,0.2990205492604671,0.9097283084999858,0.9419479370116828
test_185,confidence blend,0.5292051515543431,0.3763182238665579,0.8913234005245526,0.9585838317870727
test_186,6x6 only,0.45431509912035856,0.3058193979931065,0.8831369519009404,0.958103179931604
test_186,5x5 only,0.38616961949277756,0.2482077864783014,0.8694224454300379,0.9454154968261358
test_186,OR (6x6 | 5x5),0.3482493098938151,0.21444866920142497,0.9260189298803825,0.9315490722655895
test_186,confidence blend,0.4185856011648227,0.27379889265924046,0.8883523276011429,0.9512634277343387
test_187,6x6 only,0.47125197046358946,0.34883006816904205,0.72606416975492,0.9513778686523074
test_187,5x5 only,0.49800759892479934,0.3905807108071876,0.6869487408913627,0.9586715698241821
test_187,OR (6x6 | 5x5),0.43907758427132393,0.2930724439115032,0.874984021474019,0.9332847595214487
test_187,confidence blend,0.5313379276595313,0.3901197604788083,0.8328007158368493,0.9561576843261353
test_188,6x6 only,0.3782618310479996,0.2550700864895205,0.7316082121455697,0.9570999145507447
test_188,5x5 only,0.34993559467563873,0.23359128690152364,0.6971770744210924,0.9537963867187136
test_188,OR (6x6 | 5x5),0.3107692307691082,0.19052916706965728,0.8423866552591053,0.9333496093749644
test_188,confidence blend,0.35727626066308754,0.23382887347193007,0.7568434559436338,0.9514274597167606
test_189,6x6 only,0.33113477431646093,0.21953532479836702,0.6735089704207637,0.935783386230433
test_189,5x5 only,0.379014744542089,0.24795613160506083,0.8039437530292485,0.9378242492675423
test_189,OR (6x6 | 5x5),0.3158341159006647,0.19434088875626515,0.8425731372218481,0.9138450622558245
test_189,confidence blend,0.34763695347624135,0.2251778977027436,0.7620817843853853,0.9324951171874644
test_19,6x6 only,0.4055836588331928,0.34328762668671436,0.4955018383787096,0.9291763305663707
test_19,5x5 only,0.43478895333974144,0.407369428493022,0.466166001720671,0.9408988952636359
test_19,OR (6x6 | 5x5),0.4261129207382123,0.32626678305677087,0.6140186184771853,0.9193496704101212
test_19,confidence blend,0.4219574256809961,0.34968883402749074,0.5318782758346774,0.928939819335902
test_190,6x6 only,0.5794081990029278,0.493008328875607,0.7025261324034162,0.9642677307128538
test_190,5x5 only,0.5855329949236101,0.47876314333115744,0.7535932055740923,0.9626235961913695
test_190,OR (6x6 | 5x5),0.5448944908651235,0.4037250786986339,0.8378702090583211,0.95096588134762
test_190,confidence blend,0.6089680326107664,0.5025139862612403,0.772648083622852,0.9652366638183225
test_191,6x6 only,0.47000226397989964,0.35212302821261254,0.7065229722056647,0.9464187622069951
test_191,5x5 only,0.47339935937540095,0.3504306115772646,0.729325014179547,0.9454383850097295
test_191,OR (6x6 | 5x5),0.4131688226330436,0.28043636953512835,0.7844583096984861,0.9250679016112928
test_191,confidence blend,0.4562416390901724,0.3307641263843955,0.7351106069191887,0.9410781860351203
test_192,6x6 only,0.5454067551580066,0.5564494502540139,0.5347938144323006,0.9736099243163691
test_192,5x5 only,0.5942556126924656,0.578793061323505,0.6105670103084916,0.975318908691369
test_192,OR (6x6 | 5x5),0.6054907860094528,0.5192112779871747,0.7261597938134973,0.9719886779784785
test_192,confidence blend,0.628350172423844,0.5921997947307649,0.6692010309269727,0.9765663146972283
test_193,6x6 only,0.4782834580213641,0.349029420685207,0.7595709570944562,0.961692810058557
test_193,5x5 only,0.4077846315686856,0.2870800511679209,0.7036303630351425,0.952754974365198
test_193,OR (6x6 | 5x5),0.3686138137692395,0.23756616279612913,0.8221122112197655,0.9348945617675424
test_193,confidence blend,0.47065721964306345,0.3343283582087231,0.7947194719458833,0.9586753845214477
test_194,6x6 only,0.516450293437483,0.4748512002089902,0.5660377358486153,0.9481391906737919
test_194,5x5 only,0.5537318278559382,0.5152735817384926,0.5983938874157193,0.9528083801269167
test_194,OR (6x6 | 5x5),0.5503343520225876,0.4496860010876479,0.7090285357861305,0.9433097839355109
test_194,confidence blend,0.5779150900820711,0.520868531380689,0.6489942304688531,0.9536170959472292
test_195,6x6 only,0.6385712047624507,0.497801660967026,0.890345128876461,0.9559974670409791
test_195,5x5 only,0.6343593101940829,0.49321113374042613,0.8886850152897433,0.9552726745605103
test_195,OR (6x6 | 5x5),0.5773708721420996,0.41408889057561993,0.9532546963731294,0.9390716552734016
test_195,confidence blend,0.6446811085560195,0.4930809459894973,0.9308868501520918,0.9552001953124635
test_196,6x6 only,0.7767364670276818,0.6756825612497661,0.9133329506968298,0.9651031494140256
test_196,5x5 only,0.7463226189884735,0.6563439174177201,0.8648912357223986,0.9609222412109008
test_196,OR (6x6 | 5x5),0.7234861046625713,0.5883918296890864,0.9391034839000522,0.9522895812987917
test_196,confidence blend,0.7680231455130033,0.6543948272375614,0.929403661825788,0.9626846313476195
test_197,6x6 only,0.5518680252302028,0.4429817728614714,0.7317292846104841,0.9647674560546506
test_197,5x5 only,0.5569758948134783,0.4316444947633515,0.7848687596490159,0.9629821777343383
test_197,OR (6x6 | 5x5),0.4814744872906744,0.3407645014700129,0.8201235203283324,0.9476280212401982
test_197,confidence blend,0.5508748011812993,0.42584135459816913,0.7798507462676533,0.9622993469237914
test_198,6x6 only,0.5242114988868488,0.388194314859496,0.806956296869916,0.9567832946776978
test_198,5x5 only,0.5281220209721149,0.4069254984257384,0.7521334367717195,0.9603462219237915
test_198,OR (6x6 | 5x5),0.45670257738972564,0.3101213075283313,0.866046030513491,0.9392089843749641
test_198,confidence blend,0.5306814422756654,0.3900911854100972,0.8297129557786014,0.9567031860351197
test_199,6x6 only,0.6465604120784418,0.6708752904719822,0.6239464015556343,0.96387863159176
test_199,5x5 only,0.6742460129477837,0.7457863942007285,0.6152294503273429,0.9685211181640255
test_199,OR (6x6 | 5x5),0.6734770320425397,0.6385767790258048,0.7124126503849056,0.9634208679198851
test_199,confidence blend,0.6740977416307189,0.6795256569792258,0.6687558533242066,0.9657592773437131
test_2,6x6 only,0.28784719326036873,0.1957792023599048,0.5433789954329343,0.9348602294921518
test_2,5x5 only,0.3376308205670976,0.24865951742608827,0.5257439773255775,0.9500236511230106
test_2,OR (6x6 | 5x5),0.29497526685749315,0.18591295073217134,0.7135884112726916,0.9173583984374649
test_2,confidence blend,0.32679946036015917,0.21844994960467962,0.6484018264829974,0.9352798461913705
test_20,6x6 only,0.5592255125282615,0.4246915004033994,0.8185152256047804,0.9557113647460572
test_20,5x5 only,0.5130030509950192,0.3810294593717594,0.7848410757937487,0.9488525390624638
test_20,OR (6x6 | 5x5),0.4882739494783601,0.335001654533283,0.9000889086453655,0.9352416992187143
test_20,confidence blend,0.551108934443241,0.4021339595668766,0.875416759278867,0.9510498046874637
test_200,6x6 only,0.5307656176607178,0.4536330790844773,0.6395019807578951,0.9390258789062141
test_200,5x5 only,0.5347687724285548,0.5127905466819161,0.5587153367285238,0.9475784301757451
test_200,OR (6x6 | 5x5),0.5605973290570118,0.43402521823455514,0.7913837011878951,0.9331016540526987
test_200,confidence blend,0.5753598411733923,0.4714414821507133,0.7380447085450353,0.941253662109339
test_201,6x6 only,0.3380105367480371,0.37331489802929674,0.3088067098738955,0.9515876770019168
test_201,5x5 only,0.47606679035228383,0.4636790748098448,0.48913457872618266,0.9569091796874635
test_201,OR (6x6 | 5x5),0.4694701829411303,0.40157160276358106,0.5650019062137199,0.9488906860351201
test_201,confidence blend,0.46503084820775914,0.4596406293636908,0.47054898970599446,0.9566688537597291
test_202,6x6 only,0.6389515112144591,0.6148698337986359,0.6649964209014038,0.9639549255370725
test_202,5x5 only,0.7015543647623982,0.6717612809310977,0.7341127813562919,0.9700431823730098
test_202,OR (6x6 | 5x5),0.6592532202834961,0.5586999778904717,0.8039449614246369,0.9601402282714477
test_202,confidence blend,0.699352930301091,0.6534687672742858,0.7521673427179255,0.9689826965331662
test_203,6x6 only,0.6555664637735498,0.5197384806970612,0.8875066454004386,0.9665412902831663
test_203,5x5 only,0.7266815310290196,0.6452198300745317,0.8316852737896526,0.9775543212890252
test_203,OR (6x6 | 5x5),0.6216129147723014,0.46854090222292866,0.9232323232313415,0.9596748352050415
test_203,confidence blend,0.6750525772784115,0.5384907571533689,0.904412546516848,0.9687614440917599
test_204,6x6 only,0.6188679245281263,0.49821836454979523,0.8166229876444653,0.9487571716308232
test_204,5x5 only,0.6228923920491781,0.4913494809686456,0.8506177461618489,0.9475288391112919
test_204,OR (6x6 | 5x5),0.569204428718053,0.4094252873561874,0.9335080494189939,0.9280128479003552
test_204,confidence blend,0.6386722340395917,0.491829801002875,0.9105204043422609,0.9475135803222294
test_205,6x6 only,0.4684527002228867,0.37053411932816605,0.6367124549147135,0.9281730651855115
test_205,5x5 only,0.5615072711196119,0.4658067779461478,0.7066994091008313,0.9451332092284795
test_205,OR (6x6 | 5x5),0.4825436123144941,0.34404419456055696,0.8076893561500976,0.913890838623012
test_205,confidence blend,0.5304729932584049,0.41164012199237054,0.7457601105051448,0.9343757629394175
test_206,6x6 only,0.5852192523106483,0.4920744314262255,0.7218602561214088,0.965251922607385
test_206,5x5 only,0.5198894042095433,0.43107528472087625,0.6547966749037802,0.9589309692382446
test_206,OR (6x6 | 5x5),0.5093747720141134,0.3771607605875231,0.7843181307562521,0.9486923217773076
test_206,confidence blend,0.577477160927364,0.47410933217908974,0.7384857335421944,0.9633026123046508
test_207,6x6 only,0.6108340498707606,0.5206684256812366,0.7387687188012283,0.9654693603515256
test_207,5x5 only,0.5191586998085969,0.4105479617754865,0.7059068219626602,0.952033996581995
test_207,OR (6x6 | 5x5),0.5132082948089707,0.3759918714919799,0.8081322795332694,0.9437637329101202
test_207,confidence blend,0.590098694682987,0.477952552861992,0.7710066555732414,0.9607086181640259
test_208,6x6 only,0.562176885874545,0.540686484174219,0.5854463355328323,0.9399108886718391
test_208,5x5 only,0.5849837345476683,0.5313696751924111,0.6506310061360132,0.9391670227050423
test_208,OR (6x6 | 5x5),0.5757637153597227,0.4710649427190956,0.7403033460688084,0.9281120300292615
test_208,confidence blend,0.6038619684586989,0.548506051436957,0.6716452471919233,0.9419326782226203
test_209,6x6 only,0.7118074986007417,0.6240596585329862,0.8282687966653687,0.9705314636230098
test_209,5x5 only,0.8051958970906318,0.7805215973913768,0.8314811599228759,0.9823226928710562
test_209,OR (6x6 | 5x5),0.696021074959562,0.5743323358361615,0.8831394339287348,0.966106414794885
test_209,confidence blend,0.712327776371203,0.6104121475050447,0.8550963708969829,0.969654083251916
test_21,6x6 only,0.5087822014049395,0.4040786501923714,0.6867238654316022,0.9551925659179322
test_21,5x5 only,0.490217734300848,0.37674305808149827,0.7015127568291922,0.9506988525390262
test_21,OR (6x6 | 5x5),0.45610005104630674,0.31788668504833323,0.8069541657249865,0.9349670410155893
test_21,confidence blend,0.531826198492652,0.41230577998731366,0.7489275231420761,0.9554443359374635
test_210,6x6 only,0.3751854535416019,0.3281627233218685,0.4379379782517616,0.9309196472167613
test_210,5x5 only,0.41156002319717205,0.5144375981629643,0.342972211034762,0.9535522460937136
test_210,OR (6x6 | 5x5),0.4097395592539961,0.3318522216673331,0.5354007249290894,0.9269447326659802
test_210,confidence blend,0.37633110110865575,0.3448229613731593,0.41417639951638,0.9349861145019174
test_211,6x6 only,0.22180681342049768,0.14472577388957572,0.4745552337602061,0.9078941345214497
test_211,5x5 only,0.1985188380787322,0.13425723316307597,0.38077506550768064,0.9149551391601213
test_211,OR (6x6 | 5x5),0.2359897579388549,0.14592582919817643,0.6164666942482189,0.8895912170409817
test_211,confidence blend,0.20801159822238077,0.13481493586071785,0.45510964004902066,0.9041404724120748
test_212,6x6 only,0.3912442396311561,0.29448491155026396,0.5827041866841692,0.9496078491210574
test_212,5x5 only,0.42241074584640226,0.3114615234245706,0.6561427590931281,0.9501342773437137
test_212,OR (6x6 | 5x5),0.3846919195507126,0.2595291748572376,0.7430336307470926,0.9339447021484019
test_212,confidence blend,0.41640378548878615,0.29844707562307465,0.6885380919688558,0.9463653564452763
test_213,6x6 only,0.32293491124245066,0.2501283273445405,0.4555288461532378,0.9454383850097295
test_213,5x5 only,0.3981387821159224,0.32041680234425235,0.5256410256403237,0.9546051025390261
test_213,OR (6x6 | 5x5),0.33507660577477344,0.2313364524002078,0.6075053418795305,0.9311294555663707
test_213,confidence blend,0.3661727832229924,0.27798158787272237,0.5363247863240701,0.9469642639159794
test_214,6x6 only,0.3589675003342387,0.31827344954327147,0.41159331390859405,0.9268646240234021
test_214,5x5 only,0.4477579530236156,0.4240180958253314,0.4743137555585996,0.9417915344237922
test_214,OR (6x6 | 5x5),0.41510671439881536,0.3224916139440692,0.5823493329239515,0.918354034423793
test_214,confidence blend,0.4134799085469593,0.34949965584775267,0.5061340285228445,0.9285621643066052
test_215,6x6 only,0.47821376986008773,0.35227877283175,0.7442862495302655,0.9669265747069943
test_215,5x5 only,0.3303956256028753,0.25159204467497637,0.4810790558252509,0.9602928161620727
test_215,OR (6x6 | 5x5),0.39403473988173177,0.2558920674017489,0.8563132259257095,0.9463691711425419
test_215,confidence blend,0.4895545920375643,0.3499718219142179,0.8143499437976501,0.9654197692870725
test_216,6x6 only,0.542109189073796,0.4433277174226205,0.697531992686748,0.9508247375487918
test_216,5x5 only,0.5419228733149236,0.48865388852134195,0.6082266910414915,0.9570884704589478
test_216,OR (6x6 | 5x5),0.5027361197383671,0.3716272357544183,0.7767824497250668,0.9358711242675424
test_216,confidence blend,0.5576539674482337,0.46206523697935836,0.7031078610596864,0.9534492492675417
test_217,6x6 only,0.6238236084967215,0.5220261013048042,0.7749406175766219,0.9519691467284793
test_217,5x5 only,0.6814142678345803,0.5889766334916762,0.8082690023746969,0.9611587524413695
test_217,OR (6x6 | 5x5),0.5999894498073007,0.46534653465327497,0.8442695961988982,0.9421463012694953
test_217,confidence blend,0.6509326227634181,0.5375018134336585,0.8250445368164897,0.954524993896448
test_218,6x6 only,0.4516489659025447,0.40552853061508337,0.5096060547249082,0.9513511657714481
test_218,5x5 only,0.4869494949492982,0.4171974522290105,0.584707937123438,0.9515609741210574
test_218,OR (6x6 | 5x5),0.49554165557609275,0.3770632911390496,0.722588783232367,0.9421615600585578
test_218,confidence blend,0.5060435784450393,0.4337190769867412,0.6073161265276467,0.9533882141112917
test_219,6x6 only,0.46512938146385563,0.34708708708687863,0.7048420539081536,0.9492988586425418
test_219,5x5 only,0.3665397908735326,0.2857825078453501,0.5109159653610063,0.9447669982909795
test_219,OR (6x6 | 5x5),0.42140091982912964,0.28913912095882255,0.7766800829359962,0.93329238891598
test_219,confidence blend,0.4707415304428371,0.34804694342246273,0.7270398829116635,0.9488677978515263
test_22,6x6 only,0.6888815024095526,0.6071480884717979,0.7960437872087612,0.9714355468749629
test_22,5x5 only,0.6099627945429895,0.47560975609730544,0.850105627039706,0.9568099975585572
test_22,OR (6x6 | 5x5),0.5820516836333337,0.4319185532981117,0.8921643940840289,0.9491004943847294
test_22,confidence blend,0.6823457776760352,0.5651516106659742,0.8608603802565192,0.9681587219237912
test_220,6x6 only,0.48456921118035395,0.3582410686268509,0.7485248665348426,0.935142517089808
test_220,5x5 only,0.3785993387434991,0.27875890762613253,0.5898660672468016,0.9211349487304336
test_220,OR (6x6 | 5x5),0.41941270426332,0.284296089013164,0.7992881895656089,0.9098701477050434
test_220,confidence blend,0.4645333778927606,0.33055885850165256,0.7811182916542276,0.9266548156737927
test_221,6x6 only,0.6848551484311323,0.6194264569839872,0.7657384641770452,0.9529838562011355
test_221,5x5 only,0.7541535574320379,0.7288877033871811,0.7812339184625872,0.9660186767577756
test_221,OR (6x6 | 5x5),0.6876796143504479,0.5781986827231855,0.8483046486358006,0.9485931396484013
test_221,confidence blend,0.7520161813134996,0.6880516275976615,0.8290925724736525,0.9635200500487914
test_222,6x6 only,0.4585062240661998,0.3739930955118297,0.5923662485251502,0.9502182006835574
test_222,5x5 only,0.5009065009062846,0.4192499458050298,0.6220649726593523,0.9558944702148072
test_222,OR (6x6 | 5x5),0.4362204189724523,0.3191891086155623,0.688753082448066,0.9366569519042611
test_222,confidence blend,0.5022600041465883,0.4095212334322359,0.6492977377499203,0.9542121887206667
test_223,6x6 only,0.6075866149495077,0.5102694346286936,0.7507717302999587,0.9544601440429323
test_223,5x5 only,0.6301889217322226,0.521260763261124,0.7966693744916354,0.9560928344726197
test_223,OR (6x6 | 5x5),0.5892744116460702,0.45620990734120803,0.8319252640123217,0.9455413818359014
test_223,confidence blend,0.6203989177623418,0.5062641199422334,0.8009748172211202,0.9539718627929323
test_224,6x6 only,0.5874242641093966,0.5505477308291747,0.6295955412381093,0.9340209960937144
test_224,5x5 only,0.6000751032668419,0.5878457916418541,0.6128240527685161,0.9390602111816048
test_224,OR (6x6 | 5x5),0.6335862210373931,0.5288741313796841,0.7899984660219921,0.9318313598632456
test_224,confidence blend,0.6505821357102396,0.5858143249106901,0.7314516541388089,0.9413833618163703
test_225,6x6 only,0.5109221590639775,0.5365564874193028,0.4876255380196488,0.9602851867675415
test_225,5x5 only,0.49529058528338943,0.4574880328239058,0.5399031563840209,0.9531898498534792
test_225,OR (6x6 | 5x5),0.49603502099088737,0.4134713166235488,0.6197991391673064,0.9464225769042607
test_225,confidence blend,0.5283787885355208,0.5115439509692624,0.5463593974170137,0.9585075378417602
test_226,6x6 only,0.4758746758489666,0.4402580036179971,0.5177613320994285,0.952968597412073
test_226,5x5 only,0.47967694455958043,0.4051125135459902,0.5878815911187901,0.9474067687987919
test_226,OR (6x6 | 5x5),0.48799798919175313,0.36949281568162073,0.7184088806653853,0.9378356933593391
test_226,confidence blend,0.5387431125494013,0.46166545598595937,0.6467160036996792,0.9543342590331667
test_227,6x6 only,0.6610782380011597,0.674799865777923,0.6479035301695365,0.9449386596679327
test_227,5x5 only,0.6763583828075856,0.6636983873823038,0.6895107469965068,0.9453086853026983
test_227,OR (6x6 | 5x5),0.6916181172638358,0.6026596472034039,0.8113867538082518,0.9400291442870735
test_227,confidence blend,0.7053690250232988,0.6705101617583282,0.7440511805584094,0.9484825134276982
test_228,6x6 only,0.6269014014260501,0.513858229089597,0.8037084398966705,0.9714622497558223
test_228,5x5 only,0.6172649408138691,0.4948310445915022,0.8202046035795139,0.9696578979491817
test_228,OR (6x6 | 5x5),0.5291847371978955,0.38410443019673995,0.8503836317124676,0.954860687255823
test_228,confidence blend,0.6425584255839397,0.5221911235501622,0.8350383631702877,0.9722862243651973
test_229,6x6 only,0.6218316048512491,0.6780648623777673,0.5742111414098336,0.9589653015136352
test_229,5x5 only,0.6053780883452067,0.5826227933225756,0.6299831190750357,0.9517440795898074
test_229,OR (6x6 | 5x5),0.6212521669933154,0.5524387161988615,0.7096480976491951,0.9491615295409793
test_229,confidence blend,0.6481695568398689,0.6412504765531571,0.6552395792749933,0.9582061767577759
test_23,6x6 only,0.35043620972602985,0.23371161933277623,0.7000862812757548,0.942626953124964
test_23,5x5 only,0.3433249588493705,0.22919437857831865,0.6838654012067578,0.942169189453089
test_23,OR (6x6 | 5x5),0.30422750262419945,0.18649091334522014,0.8251941328717426,0.9165611267089494
test_23,confidence blend,0.3418281464081653,0.22106329113912856,0.7534081104387345,0.9358634948730111
test_230,6x6 only,0.4417477266244917,0.3254283180055434,0.6874753451669748,0.9327888488769175
test_230,5x5 only,0.5383280757095669,0.44848883048590765,0.6731755424056477,0.955337524414026
