case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_155,RCA,3218,170,0.052827843380981974,12,0.9486170720076298,0.9788688626476072,2,0.0742697327532629,1,12,5,12.0,5,0,0,,False
test_156,RCA,9875,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_157,LAD_LCX,5488,0,0.0,1,1.0,1.0,0,0.0,2,1,0,0.5,7,0,0,,False
test_158,LAD_LCX,5250,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,3,0,0,,False
test_159,LAD_LCX,8637,0,0.0,10,1.0,1.0,0,0.0,1,10,4,10.0,20,0,0,,False
test_16,LAD_LCX,4450,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,3,0,0,,False
test_160,LAD_LCX,5468,0,0.0,8,1.0,1.0,0,0.0,1,8,2,8.0,20,0,0,,False
test_161,LAD_LCX,7711,0,0.0,7,1.0,1.0,0,0.0,1,7,1,7.0,17,0,0,,False
test_162,LAD_LCX,3605,629,0.17447988904299583,6,0.9382133018496654,0.8257975034674064,1,0.46990291262135925,2,6,1,3.0,24,0,0,,False
test_163,LAD_LCX,7942,0,0.0,6,1.0,1.0,0,0.0,1,6,3,6.0,14,0,0,,False
test_164,LAD_LCX,5731,0,0.0,5,1.0,1.0,0,0.0,1,5,2,5.0,9,0,0,,False
test_165,RCA,11183,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,0,0,0,,False
test_166,LAD_LCX,6757,0,0.0,7,1.0,1.0,0,0.0,1,7,1,7.0,19,0,0,,False
test_167,RCA,14683,16,0.0010896955663011647,7,1.0,1.0,0,0.0,1,7,1,7.0,4,0,0,,False
test_168,LAD_LCX,7408,0,0.0,4,0.9608469539375929,0.8577213822894169,1,0.9084773218142549,2,4,0,2.0,19,27,9,0.3333333333333333,False
test_169,LAD_LCX,5715,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,6,0,0,,False
test_17,LAD_LCX,5272,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,10,0,0,,False
test_170,LAD_LCX,7302,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,11,0,0,,False
test_171,LAD_LCX,8968,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,15,0,0,,False
test_172,RCA,8435,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_173,LAD_LCX,9372,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,7,0,0,,False
test_174,RCA,13562,6938,0.5115764636484295,7,0.9303689013656656,0.8512756230644448,3,0.9985990266922283,1,7,2,7.0,27,0,0,,False
test_175,LAD_LCX,8908,0,0.0,7,1.0,1.0,0,0.0,2,7,1,3.5,17,0,0,,False
test_176,LAD_LCX,10757,0,0.0,7,1.0,1.0,0,0.0,1,7,0,7.0,18,0,0,,False
test_177,LAD_LCX,10372,0,0.0,3,0.9722558514931396,0.9204589278827613,1,0.9556498264558426,1,3,1,3.0,13,12,0,0.0,False
