class_id,class_name,tp,fp,fn,dice_f1,precision,recall_sensitivity,cldice
0,Background,75682983,777671,371397,0.9924658706105,0.9898291348645799,0.9951166915041577,
1,LAD,510005,151639,317839,0.6848057856122326,0.7708148188451679,0.6160641376877695,0.6922244597873553
2,RCA,737320,96294,185068,0.8397712531079073,0.8844861050797985,0.7993599222886595,0.8392935551121206
3,LCX,522648,164640,315940,0.6850464913269447,0.760449767782927,0.6232476496205452,0.6793247366499323
