model,n_cases,territory_leakage_rate_mean,territory_leakage_rate_lad_lcx,territory_leakage_rate_rca,cases_with_leakage,mean_component_purity,area_weighted_purity,cases_with_mixed_component,mean_pred_components,mean_gt_components,mean_component_ratio,mean_noise_islands,n_cases_with_branch_paths,branch_inconsistent_path_rate_mean,cases_with_branch_inconsistency
ENetComboE1-2,300,0.007773931673019155,6.298655343241331e-05,0.023195821912192636,13,0.9931519364820371,0.9795882138993662,57,6.196666666666666,1.2333333333333334,5.404444444444445,1.8833333333333333,47,0.26481586515181144,17
