case_id,dice_f1,precision,recall_sensitivity,boundary_f1,cldice
test_100,0.6072687351935013,0.6970420480160539,0.5379811629806122,0.6222428044778396,0.6036991569052674
test_101,0.9485705972205218,0.9672155466533642,0.9306308878091198,0.9813007214712987,0.977999994982998
test_102,0.8570096996880787,0.9042350482507195,0.8144723729372082,0.8466308520663712,0.8628061575122311
test_103,0.7149648761791563,0.9478833490104461,0.5739348370920779,0.6788251843741235,0.712871445021213
test_104,0.8800352190177856,0.9537213740446638,0.8169186759288751,0.9033797022141249,0.9261363586501369
test_105,0.5784952120379871,0.6754408382306728,0.505885730691448,0.5046893938702766,0.5631106951843184
test_106,0.7626995335298657,0.9359310996734208,0.6435793731036807,0.7457442172890042,0.7611491815664047
test_107,0.5339554173139788,0.9479981592225127,0.3716399061873144,0.4973949912599402,0.5051938047880681
test_108,0.8222748815157758,0.803085824492183,0.8424033987439967,0.8745055685297609,0.8891864454770695
test_109,0.864078491075984,0.9221881205977213,0.8128580521947599,0.8812989610776618,0.90583448018649
test_10,0.8629820051410184,0.9050143781444059,0.8246806419908085,0.853648969067325,0.8512106911387471
test_110,0.7621501682050231,0.8709308032048569,0.6775260880622582,0.7757177360153418,0.7584080214729061
test_111,0.37292547998637665,0.7974947807877698,0.24336377150086352,0.44250698737754185,0.42242601026948795
test_112,0.7986376589971511,0.962150393567305,0.6826283269953866,0.7614389624188441,0.7783929997196797
test_113,0.7808250398839316,0.9160427807470303,0.6803918972584663,0.8116289842226252,0.7993714042182714
test_114,0.4762286538920258,0.9278350515434932,0.32031924072441725,0.5205327350055228,0.5044589358960125
test_115,0.6940075267772903,0.8283805574733278,0.5971438060435119,0.7274988217924736,0.7185123193610247
test_116,0.5260974766672126,0.811012433389659,0.38932469304162803,0.519959784479873,0.5243141989778723
test_117,0.768628354254999,0.7965150972660263,0.7426282407914291,0.7902832315749316,0.7967275285868469
test_118,0.6818626765477809,0.7557346559183021,0.6211464968137042,0.7196768309292211,0.7397299139336165
test_119,0.8241857117142125,0.919494077492633,0.7467797162877111,0.7756690500144015,0.8336597973243575
test_11,0.7893497554787224,0.8421256038639205,0.7427987046184227,0.7715697464513576,0.8208443970166519
test_120,0.6131643100920398,0.709706546273793,0.5397424892694597,0.6365283082177473,0.6548330355515575
test_121,0.801938041403023,0.9089698785140473,0.7174569814781065,0.8046246103150304,0.7820926684895196
test_122,0.8006017048290146,0.9311819595609208,0.7021401348557545,0.8093285441861529,0.8279942704633192
test_123,0.8068820224709656,0.8833931317250554,0.7425678586800031,0.8983672880621763,0.8878425831114959
test_124,0.7918933759293206,0.8817252112039998,0.7186735525951629,0.826894589106766,0.8487382825957643
test_125,0.7484919364757497,0.9529780564233449,0.6162578552592414,0.7679603062822933,0.7582938341360038
test_126,0.8666957803371181,0.9484468339301383,0.7979193888829038,0.8120630075572763,0.8840539090763453
test_127,0.9079802734807734,0.9502639296176536,0.8692992810378052,0.9502554304269477,0.9385148593057467
test_128,0.6637988578204673,0.5259755524206323,0.8994974874353779,0.7325420220407094,0.7179926530327737
test_129,0.5914098674747064,0.8550323176322483,0.4520380766403416,0.6532529007363643,0.6832847544785866
test_12,0.7127307146229144,0.6828383586472845,0.7453600593893953,0.7922441071150226,0.7554176744601062
test_130,0.8046011021929931,0.9594248919458768,0.6928025477702593,0.7832644077215102,0.7783512971289769
test_131,0.8833690003050417,0.8993152816668234,0.8679783718821449,0.9332572875630623,0.9376557486487626
test_132,0.7211643090310655,0.9012408635034825,0.6010656388157792,0.6856795404799951,0.7005431293553723
test_133,0.8008467494842622,0.9118355955842803,0.7139451728240822,0.7550406492746514,0.7907091236750482
test_134,0.6914003044136742,0.5862235844486319,0.842568977508877,0.6507335613039184,0.6608967658215101
test_135,0.6637329790761676,0.8237840065935207,0.5557563959947779,0.7030816217255024,0.7366410094660649
test_136,0.8101222241342656,0.9053482108485853,0.7330218068524408,0.8162792627294255,0.8363277542118098
test_137,0.720034617048585,0.679128234429288,0.7661847315583697,0.7191640663277901,0.7454186216759718
test_138,0.8043770741763347,0.9524214103633126,0.6961651917393321,0.8648077856699096,0.8478245885804977
test_139,0.8068669527890812,0.7480460423465283,0.8757278323059795,0.7039001286090161,0.7019061935690137
test_13,0.7168351894130204,0.6164943496027758,0.8561887800524752,0.5915089869210838,0.6573668568712644
