case_id,dice_f1,precision,recall_sensitivity,boundary_f1
test_19,0.7252188371065943,0.8071187547612854,0.6584088083815854,0.6342763130749516
test_1,0.718859138532655,0.8287200134191768,0.6347166902214638,0.694941559995547
test_200,0.7761167624941282,0.7979265187333594,0.755467539176205,0.8454433133529428
test_201,0.7732254697280968,0.9118325896277707,0.6711971910741066,0.6959861927375889
test_202,0.7704161758928295,0.8721111111101421,0.6899613220809687,0.7593788175899129
test_203,0.9320705421288199,0.954834392772438,0.9103668261553318,0.9600245104359244
test_204,0.8833035476630734,0.8973269468472671,0.8697117184568552,0.9201875568970763
test_205,0.8332245430806,0.8894695584000614,0.7836697106892919,0.8014216763329973
test_206,0.8278236914595367,0.9350777934923125,0.7426421028973909,0.8312788920383016
test_207,0.5724564010318507,0.8798076923055774,0.42424944940254516,0.5553958716983605
test_208,0.7336414497686577,0.8549445209355674,0.6424832623246242,0.7637212586210089
test_209,0.8724468333718755,0.9449225473312292,0.8102969265490446,0.8659657989664519
test_20,0.8834234548515126,0.9263504450665451,0.8442987330508509,0.8761707378236454
test_210,0.7172001803422469,0.8686689419783363,0.610711200690459,0.7255333780233623
test_211,0.44898914994891187,0.34625571875710776,0.6384017758032444,0.39815338112733495
test_212,0.48912773873461,0.5324932493239739,0.4522935779809598,0.4402433017375716
test_213,0.49014945652132286,0.5383324006705124,0.44988308651527686,0.45087035310648993
test_214,0.7194931362193371,0.7597002943530821,0.6833279845950871,0.7444341995085559
test_215,0.6477217050457524,0.6739739994884681,0.6234378684257877,0.7409625521929245
test_216,0.8424969400240673,0.9071164997354695,0.7864716636190251,0.8243141970913634
test_217,0.8617814831062819,0.9314477882202884,0.8018111638948917,0.8563620683135237
test_218,0.5864256441921145,0.6159924519393607,0.5595671737727024,0.5639312665398185
test_219,0.6357588066386751,0.5749208359714061,0.71099624060039,0.633207399497483
test_21,0.5873484515355315,0.6133560745203184,0.5634566710852555,0.5376301000136129
test_220,0.7662926494157242,0.6500388500383449,0.9331846068031977,0.7223564701170686
test_221,0.8483978957433929,0.958849812625426,0.7607639087422032,0.8004171127882246
test_222,0.6249423545684004,0.6998671978741333,0.5645084503682879,0.5985748170889135
test_223,0.7841116380879314,0.7983099637841968,0.7704095349038709,0.7765383623947423
test_224,0.6625885144401206,0.9481167108743255,0.5092318212898853,0.5624891145249233
test_225,0.7459128915507638,0.8862692763925174,0.6439344968749795,0.6880110935668139
test_226,0.6703837712790376,0.7789110957949291,0.5884006663883918,0.6314664339453167
test_227,0.8108813700916848,0.9368402002769277,0.7147788465960718,0.7324150905420317
test_228,0.8852193839719045,0.9358700299259857,0.8397698209707931,0.9085663731487325
test_229,0.6743270753220202,0.9198963218946928,0.5322430907658843,0.6440019269817231
test_22,0.8404719413043622,0.8687230989948055,0.8140003840975475,0.8811896645153932
test_230,0.7464436853103826,0.7727224744001132,0.7218934911235484,0.6962308077720768
test_231,0.7631441957309926,0.842819362997766,0.6972319984774115,0.6790137322761386
test_232,0.4256264439306685,0.3810660302301017,0.48198832763034416,0.4261538017332398
test_233,0.7864227968575274,0.8129445234698756,0.7615769017204201,0.7559470679588188
test_234,0.7992923485180011,0.8970515238748167,0.7207465900927488,0.8267101154906116
test_235,0.7741220782093862,0.9009798865382916,0.6785783647303567,0.7422811098533646
test_236,0.7335296592337117,0.7133038782511646,0.754935919638457,0.6870124828693689
test_237,0.7384448805571235,0.801057113491703,0.6849108712017513,0.7500831734563362
test_238,0.6759069767435573,0.6836657884819652,0.6683222958045101,0.7150183590943265
test_239,0.8289112534301656,0.895433880211711,0.7715891670911743,0.8325357752381541
test_23,0.7873662761071957,0.838541666664847,0.7420779719593968,0.8661451511313797
test_240,0.8322524859486842,0.8541635852678197,0.811437403399739,0.80074716597216
test_241,0.8451646472899389,0.8655602923251133,0.8257080610009794,0.8629835144462205
test_242,0.8184207233132158,0.8332271626948232,0.8041313168562595,0.8280147275431802
test_243,0.4811570819404857,0.48529582703651597,0.4770883327614248,0.5446534329966823
test_244,0.5952715355798276,0.8629114353550631,0.45435054493397475,0.5497050244549225
test_245,0.6063309039479969,0.9557613168691503,0.44400191174057035,0.647276707809943
test_246,0.7091245168875208,0.6471069310972734,0.7842894312962653,0.6866805155110953
test_247,0.8502308402580177,0.9076094099081251,0.7996757758212139,0.8851444803138767
test_248,0.8932859593231479,0.8560526006799858,0.9339054694492969,0.880434655032464
test_249,0.874125874125356,0.9291923900706448,0.8252209913832099,0.8747764974588064
test_24,0.6624002805289186,0.7296253379669184,0.6065179001435118,0.743743872110266
test_250,0.7825874296889321,0.8858131487877013,0.7009089913473869,0.7763298540450444
