model,n_cases,territory_leakage_rate_mean,territory_leakage_rate_lad_lcx,territory_leakage_rate_rca,cases_with_leakage,mean_component_purity,area_weighted_purity,cases_with_mixed_component,mean_pred_components,mean_gt_components,mean_component_ratio,mean_noise_islands,n_cases_with_branch_paths,branch_inconsistent_path_rate_mean,cases_with_branch_inconsistency
ENetComboEG1-c1p0_t1p0,300,0.009597617832646635,0.005191441154959137,0.01840997118802163,6,0.9937157124794714,0.9861660521665586,37,4.033333333333333,1.2333333333333334,3.450555555555555,0.12333333333333334,31,0.09255113750204913,6
