case_id,dice_f1,precision,recall_sensitivity,boundary_f1,cldice
test_100,0.6293908403731495,0.6884727626450772,0.5796478296472362,0.6114305134935387,0.6015218258835694
test_101,0.9456521739123581,0.9604062407992929,0.9313445618028385,0.980562350219658,0.9759518987909687
test_102,0.8358810068647335,0.9310133895188397,0.7583877754397307,0.8185294411307263,0.8458177553793573
test_103,0.5081659601080629,0.6515772589544616,0.416495784916363,0.43903249718925574,0.4907603648020317
test_104,0.8770083102488215,0.9580004841431153,0.8086432366154386,0.8963825584217381,0.9083032441261041
test_105,0.7436780999837016,0.8336106489174784,0.6712604076938737,0.7433499881807357,0.7987650072221337
test_106,0.8198000487682598,0.9373605947946678,0.7284414271264419,0.7890982274826162,0.8092405312768429
test_107,0.36921758994807363,0.8850102669343942,0.23326718383504733,0.31955066297576507,0.3105931474984548
test_108,0.8318111852223378,0.8440233236134027,0.8199474003624926,0.8857335393745732,0.9010562250271213
test_109,0.8711436850171542,0.937798165135894,0.8133354551228305,0.8880049083343701,0.9043506334085807
test_10,0.8649390767114875,0.9084354722414307,0.8254176220104606,0.8573716797066843,0.8607708983040032
test_110,0.7045039988770138,0.7850218886791979,0.6389666581819305,0.687409639978262,0.6912812304133458
test_111,0.5543414057877225,0.9098400387740677,0.3985984285402451,0.6617917080586497,0.6508434864843133
test_112,0.797315064700853,0.9545981772975068,0.684529467679795,0.7648351600836286,0.7875526783097108
test_113,0.7501757126116749,0.9145087585664232,0.6359062624114445,0.773494002129661,0.7651501884313634
test_114,0.5191656828016378,0.9606757937635868,0.3556945642791677,0.5339291464509235,0.510323116829422
test_115,0.7439174476940793,0.8652279233629923,0.6524410494841374,0.7884985065422571,0.7918814047538983
test_116,0.43005702784252475,0.6245534264351265,0.3279331514319101,0.40519702133643076,0.3982097678883728
test_117,0.7840605002904106,0.8215287090078977,0.749860910202793,0.8174639763368999,0.8309407829159097
test_118,0.717290357824751,0.7730350309073505,0.6690445859855566,0.7624989275232841,0.7779124737261289
test_119,0.8375993710135078,0.902145276626078,0.7816729170050846,0.7760739345942097,0.8190643500935434
test_11,0.7631917631913854,0.9103684459129542,0.6569797170609707,0.7713990760689357,0.7819150907262561
test_120,0.539784729905905,0.6518464528652773,0.460600858368308,0.5703077330758392,0.5978474664879825
test_121,0.8003441106883644,0.8809974747460843,0.7332194929715838,0.7965717688318688,0.801836757771155
test_122,0.8396651641969741,0.9310960371262724,0.7645851656383331,0.8852789538152128,0.8914592139585017
test_123,0.7693764051582422,0.8535048569155854,0.7003446790161562,0.8500135786948873,0.8217497271242478
test_124,0.7771223390608991,0.8956017971140983,0.6863278064685273,0.7925070816654902,0.8198029062160155
test_125,0.8277041470705133,0.8754239204140281,0.7849178998565074,0.8282199217411602,0.8297098426774153
test_126,0.8449881829554164,0.9457272670685593,0.7636445873953344,0.753438056047352,0.8409380960301942
test_127,0.9066082265672586,0.9516338327227183,0.8656508209026015,0.9407158679081141,0.9378609752207162
test_128,0.7453656549187763,0.755523435885287,0.7354773869331951,0.8092037439201198,0.7945321187647086
test_129,0.7166236003435018,0.8699895433918787,0.6092262631178686,0.7635499982002764,0.8348976640900881
test_12,0.5398273334410493,0.7897998093384662,0.4100470180638207,0.6705596382470571,0.6518246453738819
test_130,0.8160103757607753,0.9392883801932991,0.7213375796173749,0.7949902832165534,0.8030872142286536
test_131,0.8542721276262814,0.8728840125378168,0.8364373685778966,0.887438638781868,0.8786792693649266
test_132,0.7221081904252651,0.8680356574325565,0.6181838793780544,0.6918154131860135,0.7013771419700092
test_133,0.8480189847292364,0.8822455989685677,0.8163488279689944,0.8460690268879163,0.8607646303595576
test_134,0.776647501105276,0.7423377721404117,0.8142824020393991,0.7384566165419056,0.7655412732018743
test_135,0.6428087986458182,0.820872947275668,0.5282258064508785,0.7058258581584202,0.7295032638921923
test_136,0.7767357980155304,0.922269807278539,0.6708722741422573,0.7853964704098211,0.8007918825856376
test_137,0.6627807443033209,0.5945590171123339,0.7486877244674935,0.6876990802046123,0.6992142581193231
test_138,0.7094524549988601,0.9026378896860848,0.5843813072495196,0.7966412072820674,0.7777757550880274
test_139,0.9160331720793745,0.9527403414178747,0.8820495757762734,0.9614175504833886,0.9556515229718627
test_13,0.7563526192334068,0.6741289198600399,0.8614203027595041,0.6523741886387722,0.6906327585722956
test_140,0.703903903902847,0.9489878542471701,0.5594272076358964,0.7549407781021849,0.7053804172723147
test_141,0.8318962954148588,0.7618995752088422,0.916055526452441,0.87517462582197,0.8711882956662041
test_142,0.3140653069847679,0.8501144164711092,0.1926117952038981,0.2711724019196422,0.29426258091988894
test_143,0.8535282787599136,0.9237256016667389,0.7932465419033415,0.8412610347669701,0.881206049425227
test_144,0.8947061628949738,0.9375832963117086,0.8555792034044232,0.964401252528996,0.9585632171286675
test_145,0.6734526142753534,0.7638032410716137,0.6022161917677495,0.729407635469472,0.7307353215162142
test_146,0.017072399620586355,0.009344177193269866,0.09872029250276562,0.026770292197730815,0.012096773021368643
test_147,0.7063868613135463,0.8910116238912521,0.5851409568433337,0.698390059287512,0.739877229450235
test_148,0.6550823395794122,0.7813600650219705,0.5639421196709387,0.5976875137593943,0.6009946921560103
test_149,0.8124606670857917,0.8667338032887246,0.7645839502509479,0.8595528192444621,0.8565544175148533
test_14,0.7796501569803423,0.8171927468088419,0.7454055378574548,0.763556983443149,0.7611235880405542
test_150,0.8750530155226978,0.9611777129008253,0.8030932115420369,0.7992369816463663,0.834482490213247
test_151,0.8154878847409891,0.9066254095368523,0.7409997024689519,0.8100892445712585,0.8195978899464839
test_152,0.5193647707012482,0.4437828856266356,0.6259765624987774,0.528551657229369,0.5442579695294563
test_153,0.5593972546180623,0.9287183002024376,0.40023630187505504,0.5302139173646863,0.5340314096837435
test_154,0.9259050128609536,0.9522519034701868,0.9009768009757009,0.9670184054131952,0.9683980204433127
test_155,0.5857699805062516,0.9643774069288692,0.4206326987676083,0.6416695040643431,0.6748340505493969
test_156,0.8812926673538228,0.8952304929146924,0.8677821839627935,0.8907133286407276,0.8809470188158107
test_157,0.6235650177412734,0.7518560463058364,0.5326736203971358,0.5943343535279578,0.6062541958439968
test_158,0.884154722166813,0.8397985826168598,0.9334577114408511,0.8885676312752224,0.9271196744479734
test_159,0.8512686905296493,0.9099164547755055,0.7997233159510484,0.8679874820169898,0.8513983791518922
test_15,0.6397495411846704,0.7791217459879592,0.5426739926729988,0.6123384300938768,0.5945588409147164
test_160,0.6644079576051911,0.6188703673723598,0.7171792948223609,0.6865105384231013,0.6822848577632665
test_161,0.5399373040748966,0.5153183341305465,0.5670265999465802,0.5355694670516429,0.5936692534142608
test_162,0.45733911785931186,0.6136308513203648,0.3645007923925018,0.4088856164623418,0.41761129259447355
test_163,0.6343803540830186,0.6329344729337516,0.6358328563244008,0.6741222614108277,0.6947119123044925
test_164,0.8489456059364204,0.9083865969380043,0.7968059802908651,0.8951130255931558,0.8914549604028686
test_165,0.8952079603643386,0.9094061918449421,0.8814462572756567,0.9129740900026092,0.9669078927589133
test_166,0.6386069864327323,0.7185096153837517,0.574697173619905,0.6224736336092742,0.6333598329047248
test_167,0.908813041263083,0.9198246970862852,0.8980619179455712,0.9318674731506977,0.9752680057559832
test_168,0.7548990644995027,0.6890167175971795,0.8347125435521893,0.6963509953161118,0.7425346917779151
test_169,0.8169966199896853,0.9220708446849736,0.7334200260067426,0.8414130313395982,0.8457639342789833
test_16,0.7126414732392934,0.8548090197863443,0.6110197368411003,0.6866568738306903,0.7050430859064091
test_170,0.7786486263503187,0.9068024596446833,0.6822321815806243,0.7989839912094457,0.8006427815271494
test_171,0.8337298440386816,0.9229778766230562,0.7602198225985728,0.8176970439770166,0.8332404489428438
test_172,0.8398664088587098,0.8669408491582593,0.8144318181808926,0.7957714371095878,0.8007234628026229
test_173,0.753468404795166,0.8909248483336747,0.6527576197381596,0.7294280499139142,0.7528029345594018
test_174,0.8390991537335395,0.9700446144034607,0.7393015009468406,0.7225181605694005,0.8224471175933031
test_175,0.7636607442168043,0.8325009136303659,0.7053359479815199,0.7722972797066644,0.7543212997632218
test_176,0.8394466187308458,0.9122650840742706,0.777393796358077,0.8518693024454274,0.8463536935222927
test_177,0.6505566801615318,0.6005606166776447,0.7096329009098681,0.5629881269894619,0.607296767708839
test_178,0.3345017526272684,0.6523437499872589,0.22491582491431034,0.38775669952902847,0.3995856102590863
test_179,0.32510912886664917,0.39976662777036226,0.27394850471729737,0.3368607174614699,0.28932583777934173
