case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_40,LAD_LCX,11511,0,0.0,12,0.998925366934127,0.9993918860220659,2,0.19433585266267048,1,12,1,12.0,31,0,0,,False
test_41,RCA,6417,0,0.0,10,1.0,1.0,0,0.0,1,10,3,10.0,0,0,0,,False
test_42,LAD_LCX,3659,0,0.0,4,0.9186453576864536,0.7078436731347363,1,0.897786280404482,2,4,0,2.0,16,12,10,0.8333333333333334,False
test_43,LAD_LCX,14381,0,0.0,4,0.9604059985369422,0.8494541408803282,1,0.9505597663583896,2,4,0,2.0,14,15,0,0.0,False
test_44,LAD_LCX,3248,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,4,0,0,,False
test_45,RCA,7622,0,0.0,5,1.0,1.0,0,0.0,1,5,2,5.0,0,0,0,,False
test_46,LAD_LCX,8711,0,0.0,19,1.0,1.0,0,0.0,1,19,10,19.0,27,0,0,,False
test_47,RCA,16614,0,0.0,3,1.0,1.0,0,0.0,2,3,0,1.5,0,0,0,,False
test_48,LAD_LCX,7490,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,3,0,0,,False
test_49,LAD_LCX,4555,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,13,0,0,,False
test_5,RCA,7985,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_50,LAD_LCX,2730,0,0.0,5,1.0,1.0,0,0.0,1,5,2,5.0,7,0,0,,False
test_51,LAD_LCX,10617,0,0.0,6,1.0,1.0,0,0.0,2,6,1,3.0,14,0,0,,False
test_52,RCA,8266,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_53,RCA,10272,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_54,LAD_LCX,6030,0,0.0,8,1.0,1.0,0,0.0,1,8,1,8.0,24,0,0,,False
test_55,RCA,5724,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,0,0,0,,False
test_56,LAD_LCX,7423,0,0.0,7,1.0,1.0,0,0.0,2,7,2,3.5,16,0,0,,False
test_57,LAD_LCX,5219,0,0.0,4,0.9400134693092168,0.7610653381873922,1,0.9957846330714696,1,4,2,4.0,8,4,0,0.0,False
test_58,LAD_LCX,8900,0,0.0,10,0.9699627857522595,0.9365168539325842,1,0.21134831460674158,1,10,1,10.0,24,3,0,0.0,False
test_59,RCA,12161,0,0.0,5,1.0,1.0,0,0.0,2,5,0,2.5,0,0,0,,False
test_6,LAD_LCX,11528,0,0.0,12,1.0,1.0,0,0.0,2,12,4,6.0,29,0,0,,False
test_60,RCA,8133,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_61,LAD_LCX,4531,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,3,0,0,,False
test_62,LAD_LCX,9262,1,0.00010796804145972792,4,0.9520114631772467,0.8083567264089829,1,0.998380479378104,1,4,2,4.0,11,14,4,0.2857142857142857,False
test_63,LAD_LCX,5990,0,0.0,6,1.0,1.0,0,0.0,1,6,1,6.0,14,0,0,,False
test_64,LAD_LCX,3036,0,0.0,8,1.0,1.0,0,0.0,1,8,1,8.0,19,0,0,,False
test_65,LAD_LCX,9272,0,0.0,14,1.0,1.0,0,0.0,1,14,6,14.0,24,0,0,,False
test_66,LAD_LCX,5597,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,7,0,0,,False
test_67,LAD_LCX,3143,0,0.0,8,1.0,1.0,0,0.0,2,8,4,4.0,11,0,0,,False
test_68,LAD_LCX,5386,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,6,0,0,,False
test_69,LAD_LCX,3534,0,0.0,5,1.0,1.0,0,0.0,2,5,1,2.5,9,0,0,,False
test_7,LAD_LCX,6224,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,8,0,0,,False
test_70,RCA,3975,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,0,0,0,,False
test_71,RCA,6553,0,0.0,5,1.0,1.0,0,0.0,1,5,2,5.0,0,0,0,,False
test_72,LAD_LCX,346,0,0.0,2,1.0,1.0,0,0.0,2,2,0,1.0,7,0,0,,False
test_73,LAD_LCX,10651,0,0.0,3,1.0,1.0,0,0.0,2,3,0,1.5,9,0,0,,False
test_74,LAD_LCX,2633,0,0.0,6,1.0,1.0,0,0.0,1,6,0,6.0,15,0,0,,False
test_75,LAD_LCX,9790,0,0.0,16,1.0,1.0,0,0.0,2,16,4,8.0,34,0,0,,False
test_76,RCA,3039,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,0,0,0,,False
test_77,LAD_LCX,9014,0,0.0,9,1.0,1.0,0,0.0,1,9,3,9.0,19,0,0,,False
test_78,LAD_LCX,7984,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,10,0,0,,False
test_79,RCA,11826,0,0.0,3,1.0,1.0,0,0.0,1,3,2,3.0,0,0,0,,False
